s1, s2, s3, s4, s5, s6, s7, s8, Time
64, 62, 226, 216, 200, 212, 215, 176, 2019-02-23 00:31:56
64, 62, 205, 200, 244, 234, 175, 163, 2019-02-23 00:41:57
64, 62, 213, 212, 221, 205, 193, 188, 2019-02-23 00:51:58
64, 62, 227, 214, 210, 211, 194, 179, 2019-02-23 01:02:13
64, 62, 222, 204, 214, 225, 196, 165, 2019-02-23 01:12:14
64, 62, 216, 205, 214, 216, 201, 178, 2019-02-23 01:22:15
64, 62, 238, 196, 200, 233, 214, 169, 2019-02-23 01:32:16
64, 62, 217, 226, 214, 205, 197, 190, 2019-02-23 01:42:18
64, 61, 199, 212, 245, 214, 181, 177, 2019-02-23 01:52:19
64, 61, 215, 221, 224, 202, 189, 192, 2019-02-23 02:02:31
63, 61, 222, 207, 209, 221, 208, 175, 2019-02-23 02:12:32
63, 61, 253, 228, 192, 201, 228, 192, 2019-02-23 02:22:33
63, 61, 246, 204, 200, 229, 222, 167, 2019-02-23 02:32:35
63, 61, 222, 211, 210, 219, 204, 177, 2019-02-23 02:42:36
63, 62, 213, 201, 225, 231, 195, 169, 2019-02-23 02:52:37
63, 61, 221, 236, 207, 197, 208, 193, 2019-02-23 03:02:50
63, 61, 208, 223, 220, 210, 203, 182, 2019-02-23 03:12:51
64, 62, 211, 208, 223, 213, 198, 188, 2019-02-23 03:22:52
64, 62, 225, 210, 209, 217, 216, 177, 2019-02-23 03:32:54
64, 62, 218, 231, 222, 199, 193, 194, 2019-02-23 03:42:55
64, 62, 212, 206, 225, 235, 194, 168, 2019-02-23 03:52:56
