s1, s2, s3, s4, s5, s6, s7, s8, Time
63.6, 62.3, 250.9, 244.2, 233.3, 227.9, 230.2, 213.9, 2019-03-16 06:02:22
63.8, 62.4, 247.8, 240.2, 234.0, 230.5, 226.8, 215.8, 2019-03-16 06:12:23
63.9, 62.3, 249.8, 262.3, 235.8, 224.8, 221.3, 209.1, 2019-03-16 06:22:24
63.9, 62.2, 229.6, 259.6, 256.3, 220.4, 208.7, 225.1, 2019-03-16 06:32:25
63.8, 62.1, 238.7, 220.6, 244.4, 260.9, 228.3, 192.8, 2019-03-16 06:42:27
63.8, 62.2, 232.8, 248.2, 258.3, 230.2, 209.4, 200.0, 2019-03-16 06:52:28
64.2, 63.0, 247.1, 251.7, 229.4, 220.6, 250.0, 226.7, 2019-03-16 07:03:16
64.8, 64.1, 256.6, 234.8, 224.8, 236.3, 243.3, 204.4, 2019-03-16 07:13:17
65.3, 64.0, 230.3, 237.1, 250.8, 232.4, 218.5, 212.0, 2019-03-16 07:23:18
65.7, 64.5, 233.0, 258.1, 246.8, 224.8, 219.1, 202.7, 2019-03-16 07:33:19
66.0, 64.5, 247.8, 253.9, 235.5, 220.7, 221.6, 212.8, 2019-03-16 07:43:21
66.1, 64.5, 240.2, 241.2, 232.4, 230.8, 228.2, 204.1, 2019-03-16 07:53:22
66.3, 64.6, 225.1, 238.4, 260.7, 229.5, 205.1, 204.1, 2019-03-16 08:04:10
66.4, 64.9, 278.6, 231.4, 211.9, 233.7, 257.9, 203.5, 2019-03-16 08:14:11
66.4, 64.7, 260.1, 226.4, 221.8, 246.0, 237.0, 190.8, 2019-03-16 08:24:12
66.3, 64.6, 249.3, 274.7, 225.5, 213.2, 228.5, 210.7, 2019-03-16 08:34:14
66.4, 64.6, 244.0, 241.5, 228.1, 225.5, 228.5, 210.6, 2019-03-16 08:44:15
66.5, 64.6, 232.5, 230.6, 249.3, 241.2, 208.0, 192.4, 2019-03-16 08:54:16
66.4, 64.7, 244.1, 236.3, 223.4, 229.7, 246.9, 211.0, 2019-03-16 09:05:04
66.6, 64.9, 247.4, 225.0, 225.7, 239.7, 231.5, 204.1, 2019-03-16 09:15:05
66.5, 64.6, 262.3, 230.4, 213.2, 233.1, 261.3, 204.8, 2019-03-16 09:25:07
66.4, 64.5, 236.0, 238.3, 246.6, 233.9, 209.5, 192.5, 2019-03-16 09:35:08
66.4, 64.4, 231.4, 217.5, 236.5, 259.6, 225.4, 190.4, 2019-03-16 09:45:09
66.3, 64.3, 258.5, 269.9, 215.1, 209.4, 243.5, 231.3, 2019-03-16 09:55:10
66.2, 64.4, 267.5, 231.3, 217.3, 231.3, 242.3, 203.6, 2019-03-16 10:05:58
66.2, 64.1, 228.7, 223.1, 240.2, 246.7, 218.8, 193.5, 2019-03-16 10:15:59
66.1, 64.1, 242.9, 239.6, 241.4, 234.4, 209.6, 196.5, 2019-03-16 10:26:01
65.9, 64.0, 245.8, 229.6, 233.3, 233.8, 215.7, 202.5, 2019-03-16 10:36:02
65.9, 64.2, 245.8, 240.0, 233.3, 231.5, 217.2, 200.1, 2019-03-16 10:46:03
66.2, 64.5, 244.4, 242.8, 227.6, 225.5, 234.6, 200.9, 2019-03-16 10:56:04
66.2, 64.4, 242.4, 237.5, 245.2, 233.8, 221.9, 207.5, 2019-03-16 11:06:53
66.2, 64.2, 275.0, 249.5, 265.4, 268.6, 241.6, 229.5, 2019-03-16 11:16:54
66.1, 64.1, 265.2, 256.1, 264.8, 269.4, 251.9, 224.9, 2019-03-16 11:26:55
66.0, 64.1, 274.3, 252.7, 262.7, 265.3, 249.5, 234.0, 2019-03-16 11:36:56
66.0, 64.2, 282.1, 243.5, 248.2, 270.9, 278.7, 231.3, 2019-03-16 11:46:57
66.1, 64.4, 262.3, 262.4, 275.3, 276.7, 239.6, 211.1, 2019-03-16 11:56:58
66.1, 64.4, 261.8, 274.4, 277.0, 255.6, 240.0, 226.9, 2019-03-16 12:07:46
66.3, 64.6, 264.5, 289.4, 266.3, 243.1, 243.2, 252.3, 2019-03-16 12:17:48
66.4, 64.5, 254.5, 255.1, 288.4, 291.9, 234.4, 200.1, 2019-03-16 12:27:49
66.4, 64.4, 244.7, 279.2, 285.6, 251.5, 235.2, 239.7, 2019-03-16 12:37:50
66.3, 64.2, 253.7, 271.9, 273.1, 253.2, 245.6, 233.2, 2019-03-16 12:47:51
66.2, 64.3, 269.8, 283.9, 258.8, 241.3, 249.5, 246.0, 2019-03-16 12:57:52
66.1, 64.1, 287.0, 249.2, 242.0, 269.6, 285.1, 230.6, 2019-03-16 13:08:41
66.0, 64.0, 270.9, 259.3, 253.7, 257.1, 261.6, 242.3, 2019-03-16 13:18:42
66.0, 64.0, 250.3, 252.8, 272.3, 280.4, 254.3, 216.4, 2019-03-16 13:28:43
65.9, 64.0, 242.4, 258.5, 281.7, 256.8, 228.9, 221.2, 2019-03-16 13:38:44
65.9, 63.7, 259.7, 236.0, 219.9, 229.1, 247.4, 205.9, 2019-03-16 13:48:45
65.8, 63.9, 238.3, 224.9, 232.3, 244.0, 232.0, 195.9, 2019-03-16 13:58:46
65.9, 64.2, 227.9, 240.5, 248.9, 231.8, 208.3, 203.8, 2019-03-16 14:09:34
65.9, 64.0, 247.7, 236.0, 231.9, 231.6, 221.4, 205.1, 2019-03-16 14:19:36
66.0, 64.4, 227.9, 238.6, 240.4, 228.2, 222.8, 210.8, 2019-03-16 14:29:37
66.1, 64.2, 226.6, 257.1, 259.9, 224.0, 205.5, 202.8, 2019-03-16 14:39:38
66.1, 64.4, 245.3, 242.4, 224.8, 236.0, 237.2, 194.7, 2019-03-16 14:49:39
66.2, 64.5, 235.9, 228.2, 234.6, 234.8, 222.5, 204.3, 2019-03-16 14:59:40
