s1, s2, s3, s4, s5, s6, s7, s8, Time
65.4, 62.8, 221.9, 242.4, 266.9, 226.7, 201.3, 214.9, 2019-03-24 08:49:46
65.5, 62.9, 240.9, 221.7, 238.4, 247.1, 220.9, 193.4, 2019-03-24 08:59:47
65.6, 63.3, 256.8, 224.1, 241.7, 250.4, 201.3, 201.4, 2019-03-24 09:10:00
65.6, 63.2, 217.9, 261.6, 257.3, 209.1, 215.4, 230.4, 2019-03-24 09:20:01
65.7, 63.4, 228.5, 243.5, 244.1, 218.7, 225.8, 210.6, 2019-03-24 09:30:02
65.8, 63.6, 248.3, 226.7, 226.6, 233.1, 231.1, 203.0, 2019-03-24 09:40:04
65.9, 63.8, 247.7, 230.1, 228.5, 235.0, 222.7, 196.5, 2019-03-24 09:50:05
66.0, 64.0, 241.3, 217.4, 248.5, 245.3, 193.6, 201.3, 2019-03-24 10:00:17
66.2, 64.1, 233.3, 238.1, 240.4, 229.6, 208.6, 205.0, 2019-03-24 10:10:19
66.1, 63.9, 247.0, 219.8, 232.0, 246.0, 210.7, 191.7, 2019-03-24 10:20:20
65.9, 63.6, 233.5, 225.0, 238.4, 237.8, 207.4, 190.8, 2019-03-24 10:30:21
66.0, 63.8, 244.8, 246.3, 229.7, 218.0, 215.6, 214.0, 2019-03-24 10:40:23
66.0, 63.8, 230.9, 229.3, 240.7, 231.8, 212.6, 198.0, 2019-03-24 10:50:24
66.0, 63.9, 232.1, 243.4, 240.1, 216.7, 215.0, 218.4, 2019-03-24 11:00:37
66.0, 64.2, 272.8, 267.7, 204.9, 208.6, 256.6, 227.2, 2019-03-24 11:10:38
66.1, 64.1, 221.7, 239.2, 238.0, 225.0, 220.9, 192.0, 2019-03-24 11:20:39
66.2, 64.0, 226.5, 221.6, 260.4, 233.8, 196.1, 204.6, 2019-03-24 11:30:41
66.2, 63.9, 219.0, 226.4, 251.6, 227.3, 216.1, 195.3, 2019-03-24 11:40:42
66.2, 64.0, 234.9, 227.5, 233.3, 242.0, 209.2, 184.5, 2019-03-24 11:50:43
66.1, 64.0, 246.8, 235.8, 217.4, 225.7, 241.9, 195.2, 2019-03-24 12:00:56
66.1, 64.0, 250.3, 204.6, 234.3, 260.4, 209.2, 185.6, 2019-03-24 12:10:57
66.2, 64.0, 262.0, 230.4, 223.6, 233.3, 210.0, 201.7, 2019-03-24 12:20:59
66.2, 64.3, 256.7, 238.8, 216.8, 220.9, 225.6, 208.8, 2019-03-24 12:31:00
66.3, 64.2, 232.4, 226.8, 230.8, 226.2, 222.5, 197.8, 2019-03-24 12:41:01
66.3, 64.0, 235.6, 248.3, 221.8, 214.4, 232.2, 208.8, 2019-03-24 12:51:03
66.3, 64.2, 245.6, 233.8, 210.4, 240.4, 250.6, 179.0, 2019-03-24 13:01:15
66.4, 64.1, 221.2, 242.0, 244.6, 210.8, 214.7, 215.1, 2019-03-24 13:11:17
66.4, 64.0, 232.3, 213.8, 244.1, 243.7, 209.2, 190.4, 2019-03-24 13:21:18
66.3, 63.9, 237.8, 235.2, 219.0, 219.6, 247.6, 201.7, 2019-03-24 13:31:20
66.2, 64.0, 225.8, 224.2, 242.9, 238.1, 203.4, 192.7, 2019-03-24 13:41:21
66.1, 64.0, 232.2, 253.8, 216.8, 215.6, 242.1, 195.1, 2019-03-24 13:51:22
66.1, 64.0, 246.6, 215.7, 226.0, 245.4, 215.2, 186.9, 2019-03-24 14:01:35
66.1, 64.0, 237.0, 220.2, 237.7, 231.7, 203.5, 208.0, 2019-03-24 14:11:36
66.0, 63.8, 221.9, 225.9, 231.6, 231.1, 223.5, 187.4, 2019-03-24 14:21:38
66.0, 63.9, 228.6, 241.8, 238.3, 215.7, 206.5, 210.1, 2019-03-24 14:31:39
66.0, 63.8, 256.7, 209.3, 216.8, 257.9, 226.0, 178.0, 2019-03-24 14:41:40
65.9, 63.8, 224.7, 244.6, 234.3, 210.2, 213.3, 212.8, 2019-03-24 14:51:42
65.9, 63.8, 244.6, 223.7, 226.8, 229.7, 211.7, 199.7, 2019-03-24 15:01:55
65.9, 63.8, 231.5, 228.1, 240.4, 215.5, 216.8, 207.3, 2019-03-24 15:11:56
65.9, 63.9, 254.8, 235.2, 212.0, 224.8, 236.7, 196.5, 2019-03-24 15:21:57
66.0, 63.7, 219.4, 242.8, 234.9, 212.0, 217.6, 206.3, 2019-03-24 15:31:59
65.9, 63.8, 257.3, 224.3, 212.8, 235.8, 227.2, 191.8, 2019-03-24 15:42:00
65.8, 63.6, 220.7, 235.1, 235.2, 222.2, 208.7, 193.3, 2019-03-24 15:52:01
65.8, 63.8, 248.8, 223.6, 218.0, 227.2, 232.8, 190.1, 2019-03-24 16:02:14
65.7, 63.1, 227.5, 234.1, 234.0, 222.1, 208.6, 200.9, 2019-03-24 16:12:15
65.6, 63.4, 227.4, 228.5, 236.9, 222.5, 211.1, 200.1, 2019-03-24 16:22:17
65.6, 63.4, 235.5, 239.0, 219.1, 216.6, 235.9, 192.9, 2019-03-24 16:32:18
65.6, 63.3, 225.2, 232.8, 246.0, 215.2, 204.6, 219.9, 2019-03-24 16:42:19
65.7, 63.7, 227.3, 254.4, 234.1, 207.1, 215.5, 218.8, 2019-03-24 16:52:21
65.8, 63.9, 234.6, 254.1, 223.7, 203.8, 230.5, 232.6, 2019-03-24 17:02:34
65.9, 63.7, 223.6, 238.3, 230.0, 215.8, 225.6, 197.8, 2019-03-24 17:12:35
65.8, 63.6, 237.0, 231.0, 216.9, 232.5, 234.4, 186.0, 2019-03-24 17:22:36
65.8, 63.8, 227.6, 235.5, 231.8, 221.6, 211.2, 199.3, 2019-03-24 17:32:38
65.7, 63.6, 232.1, 235.1, 225.7, 228.3, 218.3, 188.6, 2019-03-24 17:42:39
65.7, 63.7, 249.1, 244.1, 214.7, 220.7, 229.5, 197.6, 2019-03-24 17:52:40
