s1, s2, s3, s4, s5, s6, s7, s8, Time
64.4, 62.3, 219.2, 211.0, 249.0, 241.8, 201.2, 184.9, 2019-03-25 00:16:01
64.4, 62.4, 248.3, 232.9, 207.3, 215.4, 250.4, 204.7, 2019-03-25 00:26:02
64.2, 62.4, 253.6, 202.0, 217.4, 281.6, 219.8, 165.6, 2019-03-25 00:36:03
64.2, 62.2, 237.7, 205.5, 224.0, 258.8, 217.9, 180.8, 2019-03-25 00:46:04
64.1, 62.2, 232.2, 256.9, 220.8, 211.0, 220.1, 202.7, 2019-03-25 00:56:06
64.1, 62.1, 235.2, 223.8, 227.1, 225.4, 210.5, 200.1, 2019-03-25 01:06:55
64.0, 62.0, 227.7, 221.6, 230.5, 228.5, 210.3, 195.7, 2019-03-25 01:16:56
63.9, 62.0, 234.6, 264.8, 225.8, 202.6, 210.8, 223.1, 2019-03-25 01:26:58
63.8, 62.0, 240.4, 231.5, 217.7, 225.5, 223.0, 194.6, 2019-03-25 01:36:59
63.8, 61.9, 235.3, 256.7, 229.5, 203.3, 207.2, 223.9, 2019-03-25 01:47:00
63.7, 61.8, 216.9, 226.3, 249.0, 228.1, 203.7, 191.9, 2019-03-25 01:57:01
63.6, 61.8, 247.2, 219.8, 218.2, 231.2, 226.6, 192.6, 2019-03-25 02:07:50
63.5, 61.8, 246.8, 227.1, 218.0, 228.4, 222.4, 198.4, 2019-03-25 02:17:51
63.5, 61.8, 224.6, 254.3, 237.5, 203.4, 206.1, 234.9, 2019-03-25 02:27:52
63.5, 61.6, 247.4, 209.0, 219.1, 254.7, 229.5, 178.2, 2019-03-25 02:37:54
63.4, 61.7, 237.0, 270.4, 225.4, 202.8, 212.4, 226.9, 2019-03-25 02:47:55
63.3, 61.5, 212.0, 238.4, 262.7, 222.8, 196.1, 194.9, 2019-03-25 02:57:56
63.3, 61.5, 248.9, 249.1, 215.1, 213.7, 231.2, 205.6, 2019-03-25 03:08:44
63.4, 61.8, 247.1, 232.5, 215.2, 231.2, 228.3, 185.8, 2019-03-25 03:18:46
63.7, 61.9, 241.6, 222.5, 221.8, 235.5, 224.3, 188.8, 2019-03-25 03:28:47
63.7, 61.9, 241.2, 249.0, 221.0, 207.5, 221.1, 229.2, 2019-03-25 03:38:48
63.6, 61.6, 228.1, 216.5, 238.3, 244.0, 211.3, 188.4, 2019-03-25 03:48:49
63.5, 61.7, 235.0, 244.6, 228.5, 212.0, 216.7, 212.1, 2019-03-25 03:58:51
63.8, 62.1, 250.6, 234.6, 215.0, 219.9, 228.9, 204.1, 2019-03-25 04:09:39
63.9, 62.0, 247.8, 222.8, 215.8, 232.5, 232.2, 192.7, 2019-03-25 04:19:40
63.8, 61.9, 217.7, 231.9, 256.6, 224.5, 200.0, 198.6, 2019-03-25 04:29:41
63.6, 61.7, 229.8, 245.1, 226.4, 215.9, 223.2, 205.0, 2019-03-25 04:39:43
63.6, 61.8, 266.5, 231.4, 211.5, 222.7, 235.2, 199.9, 2019-03-25 04:49:44
63.8, 62.2, 268.3, 219.4, 218.8, 232.7, 217.2, 200.3, 2019-03-25 04:59:45
63.7, 62.0, 252.2, 205.5, 225.7, 276.1, 214.3, 171.4, 2019-03-25 05:10:33
63.7, 61.8, 230.1, 222.1, 233.3, 233.8, 214.4, 192.3, 2019-03-25 05:20:35
63.9, 62.2, 240.5, 230.8, 223.0, 229.9, 216.3, 191.3, 2019-03-25 05:30:36
63.9, 62.0, 240.1, 236.4, 221.6, 226.2, 222.8, 189.5, 2019-03-25 05:40:37
63.8, 61.9, 244.7, 221.8, 220.3, 235.5, 224.0, 190.0, 2019-03-25 05:50:38
63.7, 61.7, 232.0, 231.4, 231.1, 237.4, 209.1, 181.1, 2019-03-25 06:01:26
63.8, 62.2, 225.3, 242.8, 234.5, 209.7, 214.7, 219.5, 2019-03-25 06:11:28
63.9, 62.0, 233.3, 239.2, 232.2, 217.7, 212.1, 200.3, 2019-03-25 06:21:29
63.8, 62.0, 280.5, 244.2, 205.7, 215.6, 233.3, 208.0, 2019-03-25 06:31:30
63.8, 61.8, 235.8, 239.0, 227.3, 213.5, 217.6, 215.8, 2019-03-25 06:41:31
63.8, 61.9, 214.7, 223.2, 266.8, 228.8, 193.0, 199.1, 2019-03-25 06:51:32
