s1, s2, s3, s4, s5, s6, s7, s8, Time
63.6, 61.6, 232.3, 230.9, 256.2, 251.4, 211.1, 194.6, 2019-03-19 00:17:04
63.5, 61.5, 250.3, 232.0, 241.8, 238.9, 217.9, 207.7, 2019-03-19 00:27:05
63.4, 61.4, 233.0, 226.6, 248.3, 256.1, 219.9, 188.9, 2019-03-19 00:37:06
63.4, 61.5, 227.5, 259.6, 265.4, 224.4, 208.9, 210.4, 2019-03-19 00:47:07
63.3, 61.3, 254.0, 257.1, 228.9, 220.0, 231.0, 228.6, 2019-03-19 00:57:09
63.2, 61.4, 258.8, 238.6, 226.9, 230.4, 238.6, 221.0, 2019-03-19 01:07:58
63.3, 61.6, 239.6, 242.5, 237.4, 240.1, 232.3, 202.7, 2019-03-19 01:17:59
63.3, 61.4, 261.1, 230.6, 221.8, 245.2, 248.5, 203.9, 2019-03-19 01:28:01
63.2, 61.5, 238.4, 247.4, 245.3, 230.1, 216.4, 215.2, 2019-03-19 01:38:02
63.4, 61.7, 253.4, 255.0, 218.3, 232.3, 256.4, 205.5, 2019-03-19 01:48:03
63.3, 61.6, 237.4, 279.6, 250.6, 210.5, 212.7, 243.4, 2019-03-19 01:58:04
63.4, 61.8, 253.6, 232.2, 225.5, 244.9, 250.0, 201.0, 2019-03-19 02:08:53
63.5, 61.7, 245.0, 259.8, 231.3, 221.7, 241.1, 218.8, 2019-03-19 02:18:54
63.4, 61.6, 248.4, 227.8, 231.7, 247.0, 240.3, 198.3, 2019-03-19 02:28:55
63.6, 61.7, 248.7, 231.5, 237.9, 253.3, 219.2, 191.6, 2019-03-19 02:38:56
63.6, 61.7, 236.7, 231.5, 243.7, 239.8, 218.7, 209.7, 2019-03-19 02:48:57
63.5, 61.6, 255.2, 222.6, 235.8, 250.4, 226.1, 199.1, 2019-03-19 02:58:58
63.6, 61.8, 235.1, 246.0, 252.0, 229.8, 214.3, 209.3, 2019-03-19 03:09:47
63.6, 61.5, 236.2, 247.0, 245.5, 226.6, 218.5, 218.0, 2019-03-19 03:19:48
63.6, 61.7, 278.7, 222.8, 225.7, 255.8, 228.2, 196.4, 2019-03-19 03:29:49
63.7, 61.6, 237.4, 226.3, 244.1, 251.2, 222.7, 196.0, 2019-03-19 03:39:50
63.6, 61.6, 248.4, 230.1, 233.6, 248.8, 232.2, 196.3, 2019-03-19 03:49:52
63.6, 61.8, 260.4, 217.1, 239.2, 256.7, 217.6, 198.4, 2019-03-19 03:59:53
63.7, 61.8, 257.4, 250.2, 224.0, 219.7, 247.0, 229.2, 2019-03-19 04:10:41
63.6, 61.5, 240.6, 229.1, 238.9, 247.8, 226.6, 198.9, 2019-03-19 04:20:43
63.7, 61.8, 225.4, 238.2, 272.3, 231.1, 198.6, 212.7, 2019-03-19 04:30:44
63.7, 61.7, 266.6, 237.7, 225.8, 239.7, 233.2, 200.5, 2019-03-19 04:40:45
63.6, 61.6, 247.2, 226.5, 244.6, 250.6, 215.8, 196.7, 2019-03-19 04:50:46
63.7, 61.8, 237.6, 240.9, 242.4, 229.5, 225.1, 210.3, 2019-03-19 05:01:35
63.7, 61.6, 246.9, 219.9, 237.7, 254.6, 229.1, 197.1, 2019-03-19 05:11:36
63.6, 61.5, 228.2, 246.8, 265.1, 223.6, 208.4, 224.6, 2019-03-19 05:21:37
63.7, 61.6, 243.1, 238.4, 235.1, 239.0, 236.1, 201.2, 2019-03-19 05:31:38
63.6, 61.6, 248.8, 238.5, 238.8, 237.2, 220.2, 200.7, 2019-03-19 05:41:40
63.7, 61.8, 243.9, 260.8, 236.8, 226.5, 225.7, 206.7, 2019-03-19 05:51:41
63.7, 61.7, 239.6, 247.8, 240.8, 223.3, 225.8, 226.1, 2019-03-19 06:02:29
63.6, 61.5, 249.6, 235.9, 230.1, 232.5, 241.1, 209.2, 2019-03-19 06:12:30
63.7, 61.6, 231.5, 243.3, 251.1, 237.9, 213.8, 201.4, 2019-03-19 06:22:32
63.6, 61.6, 249.0, 250.5, 223.0, 229.9, 260.6, 202.3, 2019-03-19 06:32:33
63.6, 61.6, 240.2, 251.1, 242.8, 228.5, 221.5, 215.2, 2019-03-19 06:42:34
64.0, 62.2, 234.3, 256.3, 246.1, 222.5, 219.7, 220.0, 2019-03-19 06:52:35
64.5, 62.6, 238.4, 233.0, 248.3, 234.2, 218.1, 214.7, 2019-03-19 07:03:24
65.0, 62.8, 255.2, 231.3, 231.3, 246.0, 227.8, 200.4, 2019-03-19 07:13:25
65.3, 63.2, 232.7, 264.5, 244.8, 221.2, 222.2, 213.1, 2019-03-19 07:23:26
65.5, 63.6, 261.2, 252.9, 217.4, 221.6, 254.9, 220.7, 2019-03-19 07:33:27
65.7, 63.6, 219.4, 233.3, 273.1, 228.5, 207.9, 218.5, 2019-03-19 07:43:29
65.8, 63.9, 245.5, 218.0, 244.9, 255.8, 216.2, 195.7, 2019-03-19 07:53:30
66.0, 63.9, 238.9, 240.3, 248.1, 230.4, 209.1, 213.7, 2019-03-19 08:04:18
66.1, 63.7, 260.3, 228.5, 216.4, 247.8, 261.0, 193.5, 2019-03-19 08:14:19
66.1, 64.0, 237.0, 239.6, 238.6, 230.6, 225.4, 208.1, 2019-03-19 08:24:21
66.1, 63.9, 255.9, 263.8, 222.8, 210.0, 240.7, 246.2, 2019-03-19 08:34:22
66.1, 63.7, 254.7, 247.9, 221.2, 232.7, 236.7, 198.6, 2019-03-19 08:44:23
66.1, 63.8, 220.2, 249.1, 253.9, 222.7, 214.0, 222.8, 2019-03-19 08:54:24
66.2, 63.7, 263.9, 244.9, 215.8, 222.2, 253.6, 219.1, 2019-03-19 09:05:13
66.1, 63.8, 242.8, 229.5, 228.9, 243.9, 235.2, 199.5, 2019-03-19 09:15:14
66.2, 63.8, 232.4, 231.4, 241.3, 237.9, 219.1, 200.8, 2019-03-19 09:25:15
66.2, 64.0, 230.2, 248.6, 255.9, 225.1, 205.9, 209.4, 2019-03-19 09:35:16
66.3, 64.1, 225.5, 251.2, 249.6, 225.7, 214.6, 205.0, 2019-03-19 09:45:17
66.2, 63.8, 236.4, 234.6, 233.0, 238.8, 228.1, 203.0, 2019-03-19 09:55:19
66.3, 64.3, 279.8, 253.5, 215.6, 227.3, 262.0, 216.3, 2019-03-19 10:06:07
66.2, 64.0, 261.5, 247.1, 289.2, 287.5, 237.0, 215.1, 2019-03-19 10:16:08
66.1, 64.0, 303.0, 274.9, 240.1, 251.3, 288.4, 240.4, 2019-03-19 10:26:10
66.0, 63.7, 279.0, 249.0, 258.7, 269.1, 256.1, 239.2, 2019-03-19 10:36:11
65.9, 63.6, 258.8, 243.1, 301.9, 285.7, 228.0, 217.0, 2019-03-19 10:46:12
65.8, 63.6, 278.0, 260.8, 253.2, 277.4, 259.0, 214.6, 2019-03-19 10:56:14
65.8, 63.5, 260.0, 247.8, 283.0, 280.2, 238.7, 223.0, 2019-03-19 11:07:02
65.7, 63.6, 274.0, 269.3, 259.7, 265.5, 255.4, 219.4, 2019-03-19 11:17:03
65.7, 63.7, 268.4, 271.3, 267.7, 256.0, 242.3, 238.0, 2019-03-19 11:27:04
65.6, 63.5, 288.4, 259.2, 253.1, 271.2, 256.6, 220.8, 2019-03-19 11:37:06
65.6, 63.6, 278.6, 285.6, 243.9, 249.9, 257.1, 221.6, 2019-03-19 11:47:07
65.6, 63.5, 249.5, 243.8, 232.2, 231.3, 218.4, 203.6, 2019-03-19 11:57:08
