s1, s2, s3, s4, s5, s6, s7, s8, Time
63, 58, 373, 333, 363, 389, 359, 305, 2019-01-24 00:18:37
62, 58, 395, 355, 355, 377, 359, 307, 2019-01-24 00:28:38
62, 58, 410, 353, 339, 371, 394, 319, 2019-01-24 00:38:39
63, 57, 361, 351, 394, 379, 333, 310, 2019-01-24 00:48:40
63, 57, 340, 363, 427, 372, 318, 312, 2019-01-24 00:58:41
62, 58, 374, 357, 366, 368, 347, 319, 2019-01-24 01:08:55
62, 57, 392, 331, 366, 416, 349, 298, 2019-01-24 01:18:56
63, 58, 382, 346, 364, 378, 352, 322, 2019-01-24 01:28:57
63, 58, 373, 366, 370, 367, 338, 311, 2019-01-24 01:38:58
62, 58, 373, 382, 358, 353, 353, 320, 2019-01-24 01:49:00
62, 58, 359, 391, 394, 348, 334, 327, 2019-01-24 01:59:01
64, 57, 362, 363, 372, 360, 349, 322, 2019-01-24 02:09:14
63, 58, 369, 367, 374, 354, 334, 326, 2019-01-24 02:19:15
63, 57, 360, 366, 374, 364, 350, 314, 2019-01-24 02:29:16
62, 57, 365, 377, 385, 353, 329, 321, 2019-01-24 02:39:17
63, 57, 402, 376, 347, 351, 361, 345, 2019-01-24 02:49:18
63, 58, 408, 368, 335, 353, 409, 323, 2019-01-24 02:59:19
63, 57, 353, 364, 399, 363, 322, 319, 2019-01-24 03:09:32
62, 57, 359, 370, 381, 346, 331, 347, 2019-01-24 03:19:33
63, 58, 391, 349, 345, 373, 373, 330, 2019-01-24 03:29:34
63, 58, 362, 368, 371, 357, 351, 315, 2019-01-24 03:39:35
63, 58, 357, 385, 379, 348, 335, 324, 2019-01-24 03:49:36
62, 57, 359, 360, 374, 356, 353, 329, 2019-01-24 03:59:38
62, 58, 405, 376, 328, 355, 415, 329, 2019-01-24 04:09:50
64, 58, 377, 373, 350, 348, 382, 326, 2019-01-24 04:19:51
63, 58, 392, 356, 351, 367, 348, 315, 2019-01-24 04:29:52
63, 57, 353, 363, 384, 367, 332, 313, 2019-01-24 04:39:53
62, 57, 372, 359, 376, 370, 330, 316, 2019-01-24 04:49:54
64, 58, 356, 355, 388, 378, 333, 304, 2019-01-24 04:59:56
63, 58, 398, 386, 337, 355, 372, 311, 2019-01-24 05:10:14
63, 58, 341, 344, 410, 383, 336, 303, 2019-01-24 05:20:15
62, 57, 356, 388, 376, 340, 344, 343, 2019-01-24 05:30:16
63, 58, 376, 356, 359, 357, 361, 324, 2019-01-24 05:40:17
63, 58, 370, 359, 366, 356, 349, 320, 2019-01-24 05:50:18
63, 58, 380, 373, 355, 349, 358, 336, 2019-01-24 06:00:31
63, 58, 370, 416, 359, 327, 356, 350, 2019-01-24 06:10:32
62, 57, 369, 353, 365, 380, 355, 308, 2019-01-24 06:20:33
64, 58, 386, 336, 355, 387, 364, 293, 2019-01-24 06:30:34
63, 58, 372, 367, 352, 361, 363, 309, 2019-01-24 06:40:36
63, 58, 369, 338, 370, 386, 342, 305, 2019-01-24 06:50:37
63, 58, 385, 350, 346, 371, 357, 311, 2019-01-24 07:00:49
63, 58, 349, 358, 384, 361, 343, 315, 2019-01-24 07:10:50
63, 58, 366, 370, 369, 356, 338, 320, 2019-01-24 07:20:52
63, 58, 379, 377, 350, 341, 367, 331, 2019-01-24 07:30:53
63, 58, 375, 369, 348, 347, 367, 340, 2019-01-24 07:40:54
63, 58, 383, 382, 346, 348, 370, 328, 2019-01-24 07:50:55
64, 58, 359, 359, 380, 357, 338, 322, 2019-01-24 08:01:11
63, 58, 374, 359, 364, 361, 342, 307, 2019-01-24 08:11:12
63, 58, 367, 349, 377, 365, 329, 312, 2019-01-24 08:21:13
63, 58, 388, 399, 362, 329, 328, 346, 2019-01-24 08:31:14
64, 58, 369, 343, 364, 380, 351, 313, 2019-01-24 08:41:15
63, 58, 373, 392, 353, 327, 368, 341, 2019-01-24 08:51:16
63, 58, 384, 349, 352, 356, 351, 325, 2019-01-24 09:01:29
63, 58, 360, 350, 369, 371, 346, 301, 2019-01-24 09:11:30
63, 58, 388, 359, 349, 362, 358, 311, 2019-01-24 09:21:32
64, 58, 391, 380, 340, 342, 362, 329, 2019-01-24 09:31:33
63, 58, 359, 361, 367, 344, 340, 343, 2019-01-24 09:41:34
63, 58, 372, 368, 357, 353, 351, 314, 2019-01-24 09:51:35
63, 58, 400, 375, 342, 349, 353, 315, 2019-01-24 10:01:48
63, 58, 391, 348, 354, 378, 344, 297, 2019-01-24 10:11:49
64, 58, 361, 388, 376, 351, 326, 308, 2019-01-24 10:21:50
63, 58, 354, 358, 378, 361, 339, 310, 2019-01-24 10:31:51
63, 58, 377, 344, 354, 384, 348, 295, 2019-01-24 10:41:52
63, 58, 359, 359, 354, 359, 362, 308, 2019-01-24 10:51:53
63, 58, 368, 348, 359, 365, 346, 319, 2019-01-24 11:02:07
64, 59, 399, 325, 341, 429, 373, 285, 2019-01-24 11:12:08
63, 59, 384, 364, 350, 361, 342, 306, 2019-01-24 11:22:09
63, 58, 367, 366, 361, 348, 337, 322, 2019-01-24 11:32:10
63, 58, 356, 341, 363, 366, 369, 315, 2019-01-24 11:42:12
63, 58, 381, 374, 344, 333, 366, 357, 2019-01-24 11:52:13
64, 59, 374, 358, 349, 346, 363, 340, 2019-01-24 12:02:26
63, 59, 389, 380, 325, 336, 414, 331, 2019-01-24 12:12:27
63, 59, 376, 342, 363, 368, 334, 306, 2019-01-24 12:22:28
63, 58, 394, 351, 336, 348, 393, 331, 2019-01-24 12:32:29
63, 58, 368, 370, 369, 343, 323, 329, 2019-01-24 12:42:31
64, 58, 399, 356, 338, 357, 366, 326, 2019-01-24 12:52:32
64, 58, 355, 376, 367, 340, 335, 322, 2019-01-24 13:02:44
63, 59, 389, 342, 345, 382, 346, 296, 2019-01-24 13:12:45
63, 59, 377, 355, 346, 349, 361, 318, 2019-01-24 13:22:46
63, 58, 370, 363, 350, 353, 356, 309, 2019-01-24 13:32:47
63, 58, 358, 367, 364, 350, 340, 319, 2019-01-24 13:42:49
64, 59, 372, 341, 344, 395, 367, 284, 2019-01-24 13:52:50
63, 59, 367, 352, 350, 359, 350, 313, 2019-01-24 14:03:03
63, 59, 376, 360, 353, 360, 339, 297, 2019-01-24 14:13:04
63, 58, 388, 349, 336, 357, 368, 318, 2019-01-24 14:23:05
63, 57, 356, 364, 373, 342, 333, 339, 2019-01-24 14:33:06
64, 59, 337, 372, 405, 333, 315, 344, 2019-01-24 14:43:08
63, 59, 366, 372, 359, 342, 336, 317, 2019-01-24 14:53:09
63, 59, 372, 376, 357, 337, 325, 328, 2019-01-24 15:03:22
63, 58, 350, 347, 381, 374, 324, 291, 2019-01-24 15:13:23
63, 59, 415, 323, 341, 411, 353, 288, 2019-01-24 15:23:24
64, 59, 351, 348, 377, 353, 328, 319, 2019-01-24 15:33:25
63, 59, 343, 363, 391, 345, 318, 311, 2019-01-24 15:43:26
63, 59, 351, 370, 374, 339, 329, 328, 2019-01-24 15:53:28
