s1, s2, s3, s4, s5, s6, s7, s8, Time
64.1, 62.0, 242.5, 245.3, 250.3, 232.0, 218.4, 219.9, 2019-03-14 00:19:42
64.0, 62.1, 255.3, 247.3, 232.5, 230.2, 239.0, 212.3, 2019-03-14 00:29:43
63.8, 61.9, 253.5, 241.7, 233.9, 236.4, 240.1, 209.3, 2019-03-14 00:39:45
63.7, 61.8, 224.6, 242.7, 278.6, 236.4, 204.1, 213.0, 2019-03-14 00:49:46
63.7, 61.9, 231.1, 265.2, 254.9, 225.7, 216.1, 222.7, 2019-03-14 00:59:47
63.6, 61.8, 250.7, 230.6, 246.1, 247.5, 220.4, 206.9, 2019-03-14 01:10:01
63.5, 61.6, 262.3, 234.8, 227.6, 257.9, 249.9, 192.9, 2019-03-14 01:20:02
63.5, 61.7, 248.6, 234.1, 242.9, 240.8, 230.8, 218.0, 2019-03-14 01:30:03
63.4, 61.5, 251.9, 253.5, 239.1, 224.8, 228.7, 240.6, 2019-03-14 01:40:04
63.3, 61.4, 241.7, 230.4, 255.4, 243.1, 218.1, 215.8, 2019-03-14 01:50:06
63.3, 61.6, 261.3, 243.4, 229.8, 235.9, 238.4, 219.6, 2019-03-14 02:00:18
63.5, 62.0, 240.5, 246.9, 252.0, 235.5, 219.1, 214.4, 2019-03-14 02:10:19
63.6, 61.9, 242.0, 254.0, 246.7, 228.1, 226.4, 217.9, 2019-03-14 02:20:20
63.6, 61.7, 237.4, 246.6, 252.2, 238.4, 223.5, 202.3, 2019-03-14 02:30:22
63.5, 61.6, 238.6, 237.6, 255.2, 254.3, 216.7, 193.6, 2019-03-14 02:40:23
63.6, 61.8, 244.6, 230.3, 251.0, 255.5, 223.8, 198.5, 2019-03-14 02:50:24
63.7, 62.0, 237.9, 232.9, 259.3, 249.0, 213.5, 207.0, 2019-03-14 03:00:37
63.7, 61.8, 255.3, 256.1, 229.5, 234.0, 246.7, 214.1, 2019-03-14 03:10:38
63.7, 62.0, 240.7, 248.2, 252.9, 244.9, 220.9, 195.6, 2019-03-14 03:20:39
63.8, 62.2, 253.2, 244.0, 240.4, 238.1, 226.8, 216.9, 2019-03-14 03:30:40
63.8, 61.9, 248.9, 270.6, 239.8, 220.9, 237.7, 226.0, 2019-03-14 03:40:42
63.7, 61.8, 261.7, 242.4, 228.6, 244.4, 242.8, 206.7, 2019-03-14 03:50:43
63.7, 61.7, 257.8, 235.4, 243.7, 238.4, 226.9, 219.2, 2019-03-14 04:00:55
63.6, 61.8, 237.0, 237.0, 261.6, 243.3, 221.0, 207.9, 2019-03-14 04:10:57
63.8, 62.0, 235.2, 231.8, 274.0, 250.6, 208.7, 201.7, 2019-03-14 04:20:58
63.8, 61.9, 236.3, 248.2, 249.0, 233.5, 228.3, 214.0, 2019-03-14 04:30:59
63.8, 62.0, 255.1, 232.4, 235.1, 247.8, 236.1, 214.8, 2019-03-14 04:41:00
63.7, 61.7, 261.2, 235.2, 239.5, 246.1, 226.9, 207.4, 2019-03-14 04:51:02
63.7, 61.9, 261.6, 227.1, 230.4, 264.1, 259.4, 192.2, 2019-03-14 05:01:14
63.9, 62.1, 248.3, 238.9, 245.2, 236.6, 223.7, 226.9, 2019-03-14 05:11:15
63.9, 61.9, 249.8, 235.3, 236.4, 253.8, 236.5, 197.8, 2019-03-14 05:21:17
63.8, 61.7, 252.6, 250.9, 229.0, 233.4, 256.4, 210.4, 2019-03-14 05:31:18
63.7, 61.8, 288.7, 240.7, 218.3, 240.0, 263.8, 208.1, 2019-03-14 05:41:19
63.7, 62.0, 242.4, 243.1, 245.7, 236.8, 233.4, 213.7, 2019-03-14 05:51:20
63.9, 62.1, 262.0, 231.2, 232.5, 260.8, 236.3, 195.5, 2019-03-14 06:01:33
63.9, 62.0, 256.3, 224.8, 235.4, 270.3, 238.8, 188.3, 2019-03-14 06:11:34
63.8, 62.0, 246.8, 255.0, 246.8, 230.6, 221.8, 219.7, 2019-03-14 06:21:35
63.7, 61.8, 234.9, 247.1, 255.4, 228.8, 217.7, 228.4, 2019-03-14 06:31:36
63.8, 62.2, 256.7, 278.1, 238.3, 222.7, 229.4, 224.1, 2019-03-14 06:41:38
64.0, 62.4, 242.9, 242.3, 244.0, 239.4, 238.6, 206.5, 2019-03-14 06:51:39
64.6, 63.1, 256.6, 248.6, 241.8, 233.0, 221.3, 219.4, 2019-03-14 07:01:51
65.2, 63.7, 261.6, 234.6, 236.4, 253.2, 231.9, 199.2, 2019-03-14 07:11:52
65.6, 63.9, 244.7, 235.2, 239.9, 247.3, 241.2, 198.7, 2019-03-14 07:21:54
65.8, 64.1, 242.2, 238.3, 253.2, 239.9, 215.0, 211.4, 2019-03-14 07:31:55
66.0, 64.2, 249.2, 239.2, 244.5, 244.7, 223.3, 199.8, 2019-03-14 07:41:56
66.1, 64.7, 260.9, 253.2, 227.9, 225.3, 238.5, 224.8, 2019-03-14 07:51:57
66.3, 64.5, 234.1, 246.0, 262.4, 239.1, 209.2, 199.5, 2019-03-14 08:02:11
66.4, 64.6, 247.0, 257.3, 240.3, 228.9, 217.4, 214.1, 2019-03-14 08:12:12
66.3, 64.1, 247.0, 254.3, 241.4, 222.5, 223.0, 219.9, 2019-03-14 08:22:13
66.2, 64.1, 228.5, 234.3, 256.4, 237.8, 220.5, 208.9, 2019-03-14 08:32:15
66.3, 64.3, 250.5, 229.9, 241.3, 245.5, 218.3, 204.2, 2019-03-14 08:42:16
66.2, 64.0, 241.8, 240.1, 230.0, 233.5, 251.2, 209.4, 2019-03-14 08:52:17
66.2, 64.3, 258.5, 245.4, 229.7, 232.0, 233.4, 207.4, 2019-03-14 09:02:30
66.2, 64.2, 244.7, 257.1, 236.4, 226.6, 229.6, 213.3, 2019-03-14 09:12:31
66.0, 63.9, 250.1, 281.7, 223.2, 216.8, 242.9, 223.2, 2019-03-14 09:22:32
