s1, s2, s3, s4, s5, s6, s7, s8, Time
63.9, 61.0, 287.0, 211.3, 225.7, 306.2, 235.5, 179.5, 2019-03-09 00:17:00
63.7, 61.1, 267.4, 247.5, 228.3, 231.3, 241.3, 215.4, 2019-03-09 00:27:01
63.6, 60.6, 241.6, 250.5, 250.9, 226.8, 220.4, 219.9, 2019-03-09 00:37:02
63.5, 60.6, 259.2, 225.3, 236.8, 252.6, 235.6, 204.8, 2019-03-09 00:47:03
63.3, 60.5, 255.4, 242.7, 229.5, 229.5, 260.1, 228.2, 2019-03-09 00:57:04
63.2, 60.5, 263.1, 262.0, 226.5, 226.9, 247.1, 217.6, 2019-03-09 01:07:18
63.1, 60.2, 236.4, 227.8, 261.7, 244.4, 213.9, 216.5, 2019-03-09 01:17:20
63.2, 60.5, 268.1, 244.4, 221.6, 253.3, 257.2, 190.7, 2019-03-09 01:27:21
63.3, 60.4, 231.3, 245.6, 255.8, 245.1, 227.1, 200.6, 2019-03-09 01:37:22
63.3, 60.4, 264.0, 235.2, 225.3, 254.7, 252.2, 197.7, 2019-03-09 01:47:23
63.5, 60.6, 248.8, 245.0, 245.2, 245.3, 222.9, 203.2, 2019-03-09 01:57:24
63.4, 60.4, 266.0, 232.4, 230.4, 248.8, 242.8, 204.6, 2019-03-09 02:07:37
63.4, 60.5, 272.5, 220.9, 228.6, 264.1, 243.2, 198.9, 2019-03-09 02:17:38
63.5, 60.5, 237.5, 243.6, 261.8, 239.6, 213.7, 210.9, 2019-03-09 02:27:39
63.4, 60.5, 240.3, 259.2, 244.0, 232.0, 229.3, 212.6, 2019-03-09 02:37:40
63.5, 60.7, 254.2, 251.7, 238.8, 236.0, 229.9, 211.6, 2019-03-09 02:47:42
63.4, 60.6, 237.2, 259.3, 244.9, 226.6, 234.4, 224.3, 2019-03-09 02:57:43
63.4, 60.5, 240.4, 244.1, 248.0, 250.1, 223.1, 198.2, 2019-03-09 03:07:55
63.5, 60.7, 234.8, 243.8, 265.4, 233.5, 215.9, 221.5, 2019-03-09 03:17:56
63.5, 60.7, 228.5, 247.5, 265.2, 239.7, 215.6, 206.4, 2019-03-09 03:27:58
63.5, 60.7, 258.7, 223.3, 240.9, 262.3, 229.9, 205.0, 2019-03-09 03:37:59
63.6, 60.8, 269.0, 238.6, 227.0, 252.3, 243.9, 199.2, 2019-03-09 03:48:00
63.4, 60.8, 289.4, 246.5, 219.0, 239.6, 252.3, 212.0, 2019-03-09 03:58:01
63.5, 60.6, 237.4, 246.1, 249.0, 239.7, 234.9, 209.6, 2019-03-09 04:08:14
63.5, 60.8, 234.2, 252.5, 256.8, 237.0, 221.0, 207.5, 2019-03-09 04:18:15
63.4, 60.8, 244.1, 244.8, 248.8, 240.6, 221.3, 207.2, 2019-03-09 04:28:16
63.6, 61.1, 256.9, 249.4, 229.3, 228.6, 254.3, 229.3, 2019-03-09 04:38:17
63.5, 61.1, 272.8, 246.2, 221.3, 250.4, 255.3, 195.4, 2019-03-09 04:48:19
63.5, 60.6, 236.2, 258.6, 264.1, 223.6, 210.5, 228.7, 2019-03-09 04:58:20
63.6, 60.8, 222.6, 251.4, 276.1, 232.7, 215.7, 214.9, 2019-03-09 05:08:32
63.5, 60.8, 258.8, 248.6, 235.2, 230.8, 239.2, 222.2, 2019-03-09 05:18:34
63.5, 60.6, 237.9, 245.5, 248.6, 234.3, 222.3, 220.9, 2019-03-09 05:28:35
63.5, 60.5, 221.8, 252.7, 293.9, 228.5, 203.0, 223.6, 2019-03-09 05:38:36
63.5, 60.8, 254.9, 243.2, 241.3, 238.4, 227.9, 211.5, 2019-03-09 05:48:37
63.4, 60.7, 237.0, 244.4, 254.7, 245.1, 224.2, 200.0, 2019-03-09 05:58:39
63.5, 60.7, 254.4, 233.3, 234.1, 258.7, 238.0, 195.6, 2019-03-09 06:08:51
63.3, 60.6, 251.8, 252.4, 237.4, 234.8, 230.8, 216.7, 2019-03-09 06:18:52
63.6, 60.9, 254.4, 253.8, 241.5, 234.6, 229.0, 207.3, 2019-03-09 06:28:53
63.5, 61.0, 252.1, 288.2, 235.4, 220.9, 230.2, 222.0, 2019-03-09 06:38:54
63.4, 60.6, 251.2, 231.1, 243.0, 255.2, 227.1, 196.9, 2019-03-09 06:48:56
63.9, 61.3, 254.3, 229.7, 240.4, 259.1, 231.9, 202.0, 2019-03-09 06:58:57
64.7, 61.8, 237.0, 268.0, 248.5, 225.8, 230.3, 217.7, 2019-03-09 07:09:10
65.1, 62.1, 249.1, 230.9, 253.8, 253.3, 219.2, 204.6, 2019-03-09 07:19:11
65.4, 62.3, 245.9, 268.4, 236.2, 225.1, 240.5, 222.0, 2019-03-09 07:29:13
65.5, 62.3, 237.7, 237.7, 255.3, 240.6, 218.3, 220.1, 2019-03-09 07:39:14
65.7, 62.5, 244.0, 243.3, 245.8, 239.2, 227.8, 205.4, 2019-03-09 07:49:15
65.9, 62.8, 225.3, 246.3, 270.7, 231.5, 215.4, 220.0, 2019-03-09 07:59:16
66.0, 62.7, 259.8, 249.1, 229.6, 240.1, 237.9, 205.6, 2019-03-09 08:09:29
66.2, 63.2, 259.6, 238.9, 232.2, 242.2, 235.3, 206.5, 2019-03-09 08:19:30
66.4, 63.2, 219.9, 258.4, 278.9, 223.0, 210.4, 219.5, 2019-03-09 08:29:31
66.3, 63.5, 237.6, 286.4, 244.9, 210.8, 225.5, 241.6, 2019-03-09 08:39:33
66.3, 63.5, 258.9, 274.3, 223.5, 217.7, 253.6, 231.3, 2019-03-09 08:49:34
