s1, s2, s3, s4, s5, s6, s7, s8, Time
64.8, 62.9, 220.0, 232.9, 223.5, 205.0, 201.4, 206.2, 2019-04-04 00:21:05
64.7, 62.9, 241.8, 218.2, 203.4, 218.3, 238.8, 189.5, 2019-04-04 00:31:06
64.6, 62.8, 220.5, 223.1, 226.7, 212.7, 201.7, 199.1, 2019-04-04 00:41:08
64.5, 62.7, 230.1, 209.5, 212.5, 230.2, 222.7, 182.2, 2019-04-04 00:51:09
64.5, 62.6, 234.9, 218.1, 217.5, 210.7, 210.3, 206.8, 2019-04-04 01:02:09
64.4, 62.6, 228.7, 219.0, 222.7, 218.0, 203.2, 197.4, 2019-04-04 01:12:10
64.3, 62.4, 233.3, 206.5, 211.9, 234.9, 228.1, 185.1, 2019-04-04 01:22:12
64.2, 62.5, 229.8, 217.2, 216.2, 227.1, 218.5, 184.4, 2019-04-04 01:32:13
64.1, 62.4, 216.5, 216.9, 228.3, 227.3, 209.6, 189.1, 2019-04-04 01:42:14
64.0, 62.2, 226.3, 210.4, 213.9, 229.3, 230.2, 188.8, 2019-04-04 01:52:15
63.9, 62.2, 212.6, 236.6, 246.8, 210.0, 192.4, 201.4, 2019-04-04 02:02:28
63.8, 62.1, 218.4, 258.1, 230.6, 195.4, 204.0, 220.1, 2019-04-04 02:12:29
63.7, 62.1, 209.3, 238.4, 253.4, 217.8, 187.7, 186.6, 2019-04-04 02:22:30
63.6, 62.0, 239.6, 223.8, 210.9, 210.5, 226.5, 209.5, 2019-04-04 02:32:32
63.5, 62.0, 235.2, 223.8, 217.6, 217.2, 214.5, 208.4, 2019-04-04 02:42:33
63.5, 62.0, 244.9, 224.1, 211.6, 220.3, 217.0, 189.0, 2019-04-04 02:52:34
63.4, 62.0, 230.2, 246.6, 220.8, 204.6, 206.6, 212.5, 2019-04-04 03:02:47
63.4, 61.9, 228.8, 252.8, 228.2, 199.5, 199.6, 218.1, 2019-04-04 03:12:48
63.5, 61.9, 250.3, 205.9, 206.9, 242.4, 234.1, 181.1, 2019-04-04 03:22:49
63.8, 62.2, 245.0, 189.6, 217.4, 282.1, 225.2, 166.0, 2019-04-04 03:32:50
63.8, 62.0, 218.0, 224.8, 224.4, 226.9, 224.9, 183.5, 2019-04-04 03:42:52
63.9, 62.1, 218.3, 222.7, 233.7, 229.7, 205.0, 184.8, 2019-04-04 03:52:53
