s1, s2, s3, s4, s5, s6, s7, s8, Time
60, 55, 339, 353, 402, 329, 326, 332, 2019-01-21 00:12:39
59, 55, 364, 380, 336, 348, 367, 300, 2019-01-21 00:22:40
60, 55, 336, 352, 410, 338, 316, 334, 2019-01-21 00:32:41
62, 55, 341, 400, 349, 329, 359, 305, 2019-01-21 00:42:42
60, 54, 376, 371, 328, 349, 359, 293, 2019-01-21 00:52:44
59, 53, 331, 364, 399, 329, 307, 330, 2019-01-21 01:02:58
61, 55, 354, 351, 367, 356, 330, 299, 2019-01-21 01:12:59
61, 54, 373, 315, 356, 395, 326, 286, 2019-01-21 01:23:00
59, 53, 370, 348, 340, 369, 336, 295, 2019-01-21 01:33:01
60, 53, 356, 349, 380, 357, 316, 317, 2019-01-21 01:43:03
61, 53, 376, 350, 339, 376, 336, 286, 2019-01-21 01:53:04
60, 52, 345, 345, 380, 341, 335, 326, 2019-01-21 02:03:16
60, 52, 380, 359, 350, 349, 353, 324, 2019-01-21 02:13:18
62, 54, 398, 337, 335, 410, 337, 278, 2019-01-21 02:23:19
60, 52, 359, 343, 371, 363, 336, 309, 2019-01-21 02:33:20
60, 52, 375, 356, 351, 352, 339, 321, 2019-01-21 02:43:22
62, 54, 366, 343, 362, 354, 345, 311, 2019-01-21 02:53:23
61, 55, 392, 346, 334, 382, 333, 287, 2019-01-21 03:03:35
60, 54, 359, 356, 380, 342, 322, 327, 2019-01-21 03:13:37
60, 54, 352, 391, 359, 323, 349, 347, 2019-01-21 03:23:38
62, 55, 374, 345, 349, 373, 339, 296, 2019-01-21 03:33:39
61, 55, 353, 378, 357, 339, 348, 322, 2019-01-21 03:43:40
60, 54, 349, 330, 404, 378, 318, 305, 2019-01-21 03:53:42
59, 53, 400, 332, 350, 399, 334, 300, 2019-01-21 04:03:54
61, 55, 384, 378, 334, 353, 392, 303, 2019-01-21 04:13:56
61, 55, 369, 364, 349, 352, 360, 305, 2019-01-21 04:23:57
60, 54, 373, 346, 374, 361, 330, 315, 2019-01-21 04:33:58
59, 53, 381, 378, 338, 345, 361, 314, 2019-01-21 04:44:00
61, 54, 385, 340, 365, 402, 325, 297, 2019-01-21 04:54:01
61, 53, 351, 357, 365, 349, 341, 306, 2019-01-21 05:04:15
60, 52, 370, 343, 356, 356, 339, 314, 2019-01-21 05:14:16
59, 52, 373, 368, 349, 356, 350, 307, 2019-01-21 05:24:17
62, 53, 384, 325, 353, 432, 326, 280, 2019-01-21 05:34:18
60, 52, 338, 350, 411, 339, 316, 336, 2019-01-21 05:44:19
59, 51, 359, 355, 359, 356, 345, 305, 2019-01-21 05:54:21
61, 52, 348, 384, 380, 338, 347, 326, 2019-01-21 06:04:34
61, 53, 361, 378, 362, 341, 345, 324, 2019-01-21 06:14:35
60, 52, 363, 343, 391, 362, 332, 328, 2019-01-21 06:24:36
60, 54, 384, 379, 344, 358, 357, 308, 2019-01-21 06:34:38
62, 55, 400, 368, 347, 354, 344, 328, 2019-01-21 06:44:39
61, 54, 356, 340, 395, 363, 325, 314, 2019-01-21 06:54:40
60, 54, 373, 360, 374, 346, 350, 346, 2019-01-21 07:04:53
59, 54, 347, 367, 374, 358, 349, 304, 2019-01-21 07:14:54
59, 54, 402, 369, 332, 371, 376, 306, 2019-01-21 07:24:55
62, 67, 392, 358, 344, 380, 353, 297, 2019-01-21 07:34:57
61, 66, 395, 385, 325, 360, 408, 290, 2019-01-21 07:44:58
60, 65, 355, 413, 349, 329, 363, 321, 2019-01-21 07:54:59
60, 65, 369, 363, 333, 356, 355, 292, 2019-01-21 08:05:15
60, 65, 381, 350, 362, 373, 330, 310, 2019-01-21 08:15:17
59, 64, 334, 316, 319, 331, 302, 264, 2019-01-21 08:25:18
59, 65, 389, 352, 355, 383, 327, 308, 2019-01-21 08:35:19
58, 66, 352, 356, 380, 344, 340, 325, 2019-01-21 08:45:21
58, 67, 362, 360, 376, 355, 331, 318, 2019-01-21 08:55:22
59, 67, 332, 326, 356, 341, 301, 289, 2019-01-21 09:05:35
59, 66, 405, 329, 350, 399, 344, 298, 2019-01-21 09:15:36
59, 66, 349, 359, 379, 352, 341, 311, 2019-01-21 09:25:37
59, 66, 392, 340, 367, 374, 332, 313, 2019-01-21 09:35:39
59, 66, 377, 367, 342, 371, 355, 288, 2019-01-21 09:45:40
59, 65, 369, 353, 356, 391, 338, 292, 2019-01-21 09:55:41
59, 65, 430, 340, 331, 404, 380, 289, 2019-01-21 10:05:54
60, 66, 399, 344, 356, 402, 349, 296, 2019-01-21 10:15:55
61, 65, 360, 337, 342, 357, 328, 291, 2019-01-21 10:25:57
60, 65, 340, 307, 302, 338, 311, 258, 2019-01-21 10:35:58
60, 64, 360, 356, 381, 351, 341, 331, 2019-01-21 10:45:59
59, 63, 374, 358, 374, 360, 340, 326, 2019-01-21 10:56:00
60, 66, 372, 363, 378, 347, 334, 365, 2019-01-21 11:06:15
59, 65, 377, 346, 390, 360, 323, 331, 2019-01-21 11:16:16
58, 64, 388, 336, 354, 409, 319, 284, 2019-01-21 11:26:17
58, 65, 378, 387, 359, 333, 351, 364, 2019-01-21 11:36:19
59, 65, 388, 353, 340, 373, 355, 294, 2019-01-21 11:46:20
61, 66, 366, 344, 357, 360, 332, 306, 2019-01-21 11:56:21
60, 65, 372, 379, 359, 368, 349, 303, 2019-01-21 12:06:34
60, 65, 348, 367, 354, 341, 338, 283, 2019-01-21 12:16:35
