s1, s2, s3, s4, s5, s6, s7, s8, Time
65.7, 62.8, 244.6, 237.4, 252.5, 257.5, 225.5, 198.7, 2019-03-07 11:02:55
65.8, 62.7, 237.2, 242.3, 271.9, 245.8, 209.6, 214.4, 2019-03-07 11:12:57
65.7, 62.9, 256.9, 247.8, 244.5, 240.4, 222.3, 211.1, 2019-03-07 11:22:58
65.8, 62.9, 245.9, 281.3, 242.1, 219.3, 236.0, 246.5, 2019-03-07 11:32:59
65.7, 62.7, 249.1, 234.1, 256.7, 267.6, 216.7, 192.0, 2019-03-07 11:43:00
65.7, 62.7, 261.6, 234.9, 236.7, 245.1, 235.7, 216.0, 2019-03-07 11:53:02
65.7, 62.7, 242.3, 234.0, 273.5, 247.7, 210.1, 212.1, 2019-03-07 12:03:14
65.8, 62.8, 264.2, 250.0, 227.9, 240.9, 260.3, 215.9, 2019-03-07 12:13:15
65.9, 63.0, 277.4, 225.8, 232.6, 291.0, 239.7, 183.3, 2019-03-07 12:23:17
66.0, 62.8, 257.9, 249.9, 228.3, 248.7, 260.6, 201.7, 2019-03-07 12:33:18
65.8, 62.7, 240.9, 234.9, 252.3, 261.6, 232.4, 194.3, 2019-03-07 12:43:19
65.7, 62.7, 267.0, 236.7, 239.8, 249.7, 232.8, 211.0, 2019-03-07 12:53:20
65.8, 62.7, 238.4, 223.2, 265.2, 280.7, 221.8, 191.4, 2019-03-07 13:03:33
65.8, 62.9, 256.8, 236.8, 234.1, 253.4, 254.5, 206.9, 2019-03-07 13:13:34
65.8, 62.8, 263.2, 239.5, 235.1, 246.8, 248.6, 210.1, 2019-03-07 13:23:35
65.8, 62.8, 256.0, 238.0, 243.2, 261.9, 227.1, 201.3, 2019-03-07 13:33:36
65.8, 62.6, 235.5, 252.2, 266.4, 240.5, 215.5, 209.7, 2019-03-07 13:43:37
66.0, 63.0, 262.3, 245.3, 241.5, 245.3, 229.0, 217.7, 2019-03-07 13:53:39
65.8, 62.5, 242.8, 229.7, 254.1, 249.5, 228.4, 217.6, 2019-03-07 14:03:51
65.7, 62.6, 245.6, 246.0, 245.3, 254.3, 232.2, 203.0, 2019-03-07 14:13:53
65.8, 63.0, 249.6, 237.7, 256.1, 245.7, 219.7, 214.6, 2019-03-07 14:23:54
65.9, 63.0, 247.8, 249.9, 243.7, 233.3, 241.8, 232.2, 2019-03-07 14:33:55
65.7, 62.6, 244.0, 249.5, 256.3, 237.8, 227.1, 214.3, 2019-03-07 14:43:56
65.8, 62.8, 259.7, 235.2, 238.1, 256.3, 244.7, 202.4, 2019-03-07 14:53:58
65.8, 62.6, 251.3, 236.5, 242.4, 260.9, 236.4, 198.5, 2019-03-07 15:04:12
65.9, 62.7, 238.4, 249.5, 257.1, 238.7, 223.6, 214.8, 2019-03-07 15:14:13
66.0, 62.9, 248.2, 264.5, 252.8, 231.9, 223.9, 220.1, 2019-03-07 15:24:14
65.9, 63.0, 338.2, 262.8, 238.0, 286.5, 291.2, 219.4, 2019-03-07 15:34:15
65.7, 62.7, 286.0, 253.3, 247.8, 263.1, 253.4, 222.1, 2019-03-07 15:44:17
65.7, 62.7, 269.0, 248.2, 233.4, 244.4, 245.2, 207.1, 2019-03-07 15:54:18
65.6, 62.6, 244.6, 240.6, 241.8, 249.9, 251.8, 203.5, 2019-03-07 16:04:30
65.7, 62.5, 234.3, 260.8, 258.5, 224.2, 232.7, 246.1, 2019-03-07 16:14:31
65.8, 62.7, 234.6, 236.4, 270.7, 252.8, 219.8, 207.7, 2019-03-07 16:24:33
65.8, 62.7, 239.0, 310.0, 243.2, 214.3, 242.1, 247.9, 2019-03-07 16:34:34
65.9, 62.7, 235.2, 260.7, 264.6, 235.9, 218.4, 215.3, 2019-03-07 16:44:35
65.8, 62.2, 235.5, 248.3, 273.3, 240.9, 220.4, 227.8, 2019-03-07 16:54:37
65.7, 62.9, 276.3, 282.4, 277.3, 263.8, 264.1, 242.8, 2019-03-07 17:04:50
65.8, 62.8, 274.2, 277.8, 279.9, 268.6, 253.0, 238.4, 2019-03-07 17:14:51
65.9, 62.8, 284.7, 268.8, 271.2, 278.7, 259.6, 246.2, 2019-03-07 17:24:52
65.8, 62.6, 284.7, 273.5, 265.4, 268.3, 278.1, 248.7, 2019-03-07 17:34:53
65.8, 62.8, 281.3, 269.0, 274.7, 281.4, 258.3, 234.7, 2019-03-07 17:44:55
65.8, 62.6, 272.4, 251.0, 293.3, 303.6, 243.3, 223.3, 2019-03-07 17:54:56
65.9, 62.9, 268.4, 281.7, 301.7, 258.3, 248.5, 250.2, 2019-03-07 18:05:10
66.0, 62.9, 283.8, 246.9, 281.0, 304.9, 253.9, 226.2, 2019-03-07 18:15:11
65.9, 62.8, 262.7, 299.5, 284.4, 263.2, 253.4, 228.7, 2019-03-07 18:25:13
65.8, 62.6, 270.6, 302.3, 273.2, 256.6, 264.9, 240.3, 2019-03-07 18:35:14
66.0, 62.9, 250.1, 286.0, 325.3, 257.4, 231.3, 254.0, 2019-03-07 18:45:15
65.9, 62.9, 276.1, 253.0, 281.0, 308.7, 248.9, 217.7, 2019-03-07 18:55:16
65.8, 62.8, 295.9, 244.6, 264.5, 322.8, 268.0, 215.5, 2019-03-07 19:05:29
65.9, 63.2, 274.9, 276.1, 281.4, 272.5, 251.2, 238.9, 2019-03-07 19:15:30
65.9, 63.0, 283.5, 281.1, 269.8, 264.5, 264.1, 247.3, 2019-03-07 19:25:31
65.9, 62.9, 284.3, 269.8, 268.4, 281.4, 259.9, 227.9, 2019-03-07 19:35:33
65.7, 63.0, 286.5, 278.0, 263.3, 267.1, 281.9, 237.0, 2019-03-07 19:45:34
65.6, 62.7, 256.1, 293.1, 309.8, 250.0, 242.8, 268.4, 2019-03-07 19:55:35
65.6, 62.6, 262.8, 247.8, 315.9, 305.5, 229.5, 224.6, 2019-03-07 20:05:48
65.4, 62.6, 276.0, 256.6, 265.7, 303.4, 259.6, 206.1, 2019-03-07 20:15:49
65.5, 62.6, 256.2, 240.9, 240.5, 263.6, 235.0, 198.2, 2019-03-07 20:25:50
65.5, 62.3, 238.0, 250.0, 266.8, 238.3, 217.6, 220.6, 2019-03-07 20:35:52
65.5, 62.5, 256.6, 257.0, 243.0, 230.5, 232.8, 223.6, 2019-03-07 20:45:53
65.5, 62.3, 266.0, 248.0, 232.4, 242.5, 244.7, 211.7, 2019-03-07 20:55:54
