s1, s2, s3, s4, s5, s6, s7, s8, Time
64.9, 63.0, 221.4, 232.7, 231.6, 210.7, 226.7, 208.4, 2019-03-29 00:19:09
64.9, 63.0, 236.3, 206.2, 229.0, 254.9, 209.0, 175.4, 2019-03-29 00:29:10
64.8, 62.9, 222.8, 238.6, 227.5, 212.1, 215.0, 205.5, 2019-03-29 00:39:12
64.8, 62.9, 236.7, 241.7, 228.1, 218.2, 203.1, 193.8, 2019-03-29 00:49:13
64.7, 62.8, 220.9, 253.3, 240.2, 202.6, 205.3, 221.5, 2019-03-29 00:59:14
64.6, 62.8, 272.7, 234.1, 205.0, 227.6, 226.6, 188.9, 2019-03-29 01:10:04
64.6, 62.6, 216.7, 218.1, 246.6, 226.1, 208.3, 193.6, 2019-03-29 01:20:05
64.6, 62.6, 234.9, 252.5, 218.4, 209.8, 229.4, 207.0, 2019-03-29 01:30:07
64.5, 62.7, 264.9, 225.2, 207.5, 227.6, 233.5, 191.7, 2019-03-29 01:40:08
64.5, 62.7, 255.2, 230.1, 214.8, 217.9, 222.2, 207.9, 2019-03-29 01:50:09
64.5, 62.7, 229.9, 247.8, 232.2, 206.4, 208.5, 220.0, 2019-03-29 02:00:58
64.4, 62.5, 238.6, 224.3, 224.1, 234.3, 211.4, 183.9, 2019-03-29 02:10:59
64.4, 62.4, 228.0, 225.8, 241.3, 229.4, 201.4, 188.7, 2019-03-29 02:21:00
64.3, 62.5, 224.9, 233.0, 235.5, 222.1, 208.8, 192.7, 2019-03-29 02:31:02
64.2, 62.3, 238.9, 229.1, 224.6, 225.4, 210.1, 197.1, 2019-03-29 02:41:03
64.2, 62.3, 237.8, 255.0, 220.0, 209.3, 218.4, 209.0, 2019-03-29 02:51:04
64.1, 62.3, 223.7, 218.3, 232.8, 234.8, 212.8, 193.6, 2019-03-29 03:01:52
64.0, 62.2, 216.3, 214.6, 261.0, 241.9, 192.4, 184.8, 2019-03-29 03:11:54
64.0, 62.2, 233.2, 218.4, 234.3, 236.8, 204.2, 193.4, 2019-03-29 03:21:55
64.0, 62.2, 234.1, 237.6, 219.7, 217.7, 234.1, 200.7, 2019-03-29 03:31:56
64.0, 62.3, 265.4, 234.2, 201.1, 235.7, 250.7, 180.2, 2019-03-29 03:41:58
