s1, s2, s3, s4, s5, s6, s7, s8, Time
64.9, 62.9, 234.9, 223.6, 219.5, 233.7, 204.0, 178.3, 2019-04-12 00:17:23
64.8, 63.0, 230.4, 237.7, 225.5, 210.6, 198.9, 200.8, 2019-04-12 00:27:25
64.8, 62.9, 221.2, 227.1, 224.4, 217.7, 215.4, 189.7, 2019-04-12 00:37:26
64.7, 62.8, 235.5, 223.2, 207.4, 224.9, 240.0, 180.2, 2019-04-12 00:47:27
64.6, 62.7, 209.2, 216.2, 248.6, 233.5, 194.9, 182.5, 2019-04-12 00:57:29
64.6, 62.6, 250.4, 207.8, 206.7, 247.8, 226.0, 174.8, 2019-04-12 01:07:42
64.5, 62.5, 221.6, 225.1, 226.4, 216.5, 211.4, 201.1, 2019-04-12 01:17:44
64.4, 62.5, 231.1, 209.5, 227.7, 230.1, 199.8, 194.5, 2019-04-12 01:27:45
64.4, 62.4, 213.4, 223.0, 242.1, 224.1, 197.2, 190.6, 2019-04-12 01:37:46
64.3, 62.5, 232.7, 232.7, 212.0, 217.2, 230.3, 193.1, 2019-04-12 01:47:48
64.2, 62.5, 236.1, 216.3, 213.9, 229.7, 215.5, 185.1, 2019-04-12 01:57:49
64.2, 62.3, 233.0, 228.5, 215.5, 214.3, 237.5, 191.0, 2019-04-12 02:08:01
64.1, 62.3, 225.9, 228.1, 225.3, 210.6, 217.9, 204.0, 2019-04-12 02:18:02
64.0, 62.1, 231.3, 234.3, 215.8, 214.7, 222.7, 197.0, 2019-04-12 02:28:04
63.9, 62.1, 221.8, 209.4, 237.6, 249.8, 197.2, 174.7, 2019-04-12 02:38:05
63.8, 61.9, 233.5, 214.4, 219.6, 244.2, 215.6, 176.4, 2019-04-12 02:48:06
63.8, 62.0, 229.6, 213.9, 224.6, 236.1, 208.2, 186.7, 2019-04-12 02:58:08
63.8, 62.0, 213.7, 217.4, 266.8, 214.7, 187.5, 219.2, 2019-04-12 03:08:20
63.7, 62.0, 237.0, 219.5, 222.7, 231.9, 203.6, 186.2, 2019-04-12 03:18:21
63.7, 61.9, 224.3, 214.7, 220.5, 246.5, 214.6, 171.3, 2019-04-12 03:28:23
63.7, 61.9, 227.5, 234.9, 223.3, 212.6, 216.3, 204.8, 2019-04-12 03:38:24
63.6, 61.8, 230.3, 235.6, 221.5, 215.9, 221.5, 193.3, 2019-04-12 03:48:26
63.6, 61.8, 233.0, 238.4, 213.0, 213.5, 228.7, 194.3, 2019-04-12 03:58:27
63.6, 62.1, 239.2, 229.6, 208.5, 222.1, 238.3, 186.8, 2019-04-12 04:08:39
63.8, 62.3, 233.8, 208.8, 222.9, 249.1, 211.9, 174.7, 2019-04-12 04:18:41
63.8, 62.0, 234.3, 221.8, 223.2, 214.9, 217.2, 204.9, 2019-04-12 04:28:42
63.7, 62.0, 233.1, 219.5, 222.8, 239.2, 212.6, 173.2, 2019-04-12 04:38:43
63.6, 61.9, 238.6, 238.7, 211.1, 212.0, 234.1, 198.0, 2019-04-12 04:48:45
63.7, 62.0, 238.2, 230.9, 211.2, 211.8, 239.0, 203.6, 2019-04-12 04:58:46
63.9, 62.3, 235.9, 233.3, 218.9, 227.1, 216.8, 181.1, 2019-04-12 05:08:58
63.9, 62.1, 245.7, 228.2, 212.6, 221.3, 220.8, 190.3, 2019-04-12 05:18:59
63.9, 62.1, 220.7, 219.7, 229.5, 225.3, 216.2, 190.0, 2019-04-12 05:29:01
63.8, 62.0, 242.9, 209.5, 220.7, 245.8, 208.4, 178.8, 2019-04-12 05:39:02
63.8, 61.9, 245.3, 217.1, 214.1, 227.3, 216.4, 199.3, 2019-04-12 05:49:04
