s1, s2, s3, s4, s5, s6, s7, s8, Time
64.1, 62.4, 231.1, 245.6, 221.5, 203.9, 226.5, 211.3, 2019-03-30 00:13:31
64.1, 62.4, 244.8, 216.8, 220.3, 226.4, 223.4, 190.2, 2019-03-30 00:23:32
64.0, 62.3, 243.4, 211.6, 220.7, 243.6, 206.8, 181.8, 2019-03-30 00:33:33
63.9, 62.1, 219.8, 260.4, 230.5, 202.3, 213.3, 212.2, 2019-03-30 00:43:35
63.8, 62.1, 241.8, 226.3, 210.4, 229.6, 236.1, 183.4, 2019-03-30 00:53:36
63.8, 62.1, 228.6, 247.8, 213.0, 212.0, 241.4, 196.1, 2019-03-30 01:04:26
63.7, 62.1, 238.8, 218.0, 230.4, 234.6, 201.2, 193.5, 2019-03-30 01:14:27
63.6, 61.9, 231.9, 218.0, 220.6, 244.4, 219.5, 173.9, 2019-03-30 01:24:28
63.5, 61.9, 238.1, 257.1, 208.0, 211.2, 250.5, 198.1, 2019-03-30 01:34:30
63.4, 61.8, 210.4, 218.7, 249.4, 231.3, 202.2, 189.6, 2019-03-30 01:44:31
63.3, 61.8, 229.4, 264.7, 216.7, 200.9, 232.9, 224.4, 2019-03-30 01:54:32
63.3, 61.8, 231.4, 216.9, 232.8, 241.7, 201.6, 183.8, 2019-03-30 02:05:20
63.3, 61.8, 229.9, 228.2, 224.1, 223.0, 225.2, 189.9, 2019-03-30 02:15:22
63.3, 61.7, 218.0, 217.0, 257.4, 228.7, 190.7, 197.8, 2019-03-30 02:25:23
63.2, 61.7, 226.4, 239.5, 227.8, 216.4, 225.4, 192.1, 2019-03-30 02:35:24
63.2, 61.6, 219.8, 236.7, 242.2, 216.7, 203.6, 197.4, 2019-03-30 02:45:26
63.2, 61.6, 228.8, 243.3, 227.1, 220.2, 214.1, 186.9, 2019-03-30 02:55:27
63.1, 61.6, 258.0, 196.6, 223.3, 287.7, 205.2, 172.8, 2019-03-30 03:06:15
63.1, 61.6, 232.9, 205.0, 233.0, 269.6, 206.0, 171.0, 2019-03-30 03:16:16
63.1, 61.6, 216.3, 240.9, 258.3, 210.0, 194.0, 219.0, 2019-03-30 03:26:18
63.2, 61.6, 243.6, 240.1, 216.3, 221.5, 221.6, 194.2, 2019-03-30 03:36:19
63.1, 61.4, 236.7, 227.2, 216.7, 239.6, 228.9, 174.0, 2019-03-30 03:46:20
63.1, 61.6, 244.7, 255.3, 216.5, 208.9, 224.6, 214.8, 2019-03-30 03:56:22
63.0, 61.5, 230.3, 229.7, 233.1, 213.8, 215.0, 219.6, 2019-03-30 04:07:10
63.1, 61.5, 245.2, 237.9, 214.8, 216.5, 230.1, 203.5, 2019-03-30 04:17:12
63.1, 61.4, 232.8, 231.3, 228.7, 213.9, 220.9, 218.4, 2019-03-30 04:27:13
63.0, 61.5, 236.5, 246.1, 217.7, 217.9, 223.5, 197.7, 2019-03-30 04:37:14
63.0, 61.4, 270.0, 213.3, 209.2, 246.2, 235.0, 184.9, 2019-03-30 04:47:15
63.0, 61.4, 250.3, 226.2, 212.8, 229.1, 237.0, 194.3, 2019-03-30 04:57:17
63.0, 61.3, 215.1, 255.0, 241.7, 210.5, 211.9, 202.6, 2019-03-30 05:08:10
63.0, 61.4, 251.0, 221.7, 219.9, 242.9, 210.8, 183.8, 2019-03-30 05:18:11
63.0, 61.3, 218.9, 248.1, 229.2, 209.5, 228.9, 207.9, 2019-03-30 05:28:13
63.0, 61.4, 230.4, 233.7, 228.5, 215.6, 227.1, 206.8, 2019-03-30 05:38:14
63.0, 61.2, 232.5, 228.5, 230.4, 220.6, 218.8, 195.4, 2019-03-30 05:48:15
62.9, 61.2, 244.5, 222.7, 214.6, 238.1, 240.8, 181.9, 2019-03-30 05:58:17
62.9, 61.2, 251.8, 219.4, 216.4, 240.9, 221.6, 191.5, 2019-03-30 06:09:05
62.9, 61.3, 243.9, 226.5, 219.4, 235.0, 220.3, 184.5, 2019-03-30 06:19:06
62.9, 61.4, 249.8, 223.1, 224.4, 240.3, 222.0, 192.6, 2019-03-30 06:29:08
62.9, 61.3, 230.3, 246.8, 223.0, 214.6, 220.1, 202.3, 2019-03-30 06:39:09
62.9, 61.2, 230.4, 238.1, 231.6, 219.3, 219.4, 200.8, 2019-03-30 06:49:10
62.9, 61.2, 225.6, 212.7, 252.8, 243.0, 192.5, 195.8, 2019-03-30 06:59:12
62.9, 61.2, 222.4, 237.0, 241.8, 215.5, 205.2, 212.2, 2019-03-30 07:10:00
63.0, 61.2, 222.8, 223.2, 252.6, 222.1, 207.0, 200.6, 2019-03-30 07:20:01
63.0, 61.5, 250.6, 221.2, 216.6, 237.9, 220.8, 181.7, 2019-03-30 07:30:02
63.1, 61.4, 225.3, 204.2, 256.3, 235.1, 194.8, 206.1, 2019-03-30 07:40:04
