s1, s2, s3, s4, s5, s6, s7, s8, Time
64.3, 62.3, 290.5, 304.4, 277.4, 266.0, 274.4, 255.2, 2019-02-26 00:17:37
64.4, 62.5, 275.6, 313.6, 291.2, 257.4, 259.8, 275.3, 2019-02-26 00:27:39
64.3, 62.2, 274.2, 288.0, 298.9, 274.9, 254.4, 253.6, 2019-02-26 00:37:40
64.4, 62.5, 299.7, 288.0, 283.0, 280.4, 260.8, 247.5, 2019-02-26 00:47:41
64.3, 62.3, 285.1, 305.7, 289.6, 266.0, 262.3, 256.8, 2019-02-26 00:57:42
64.3, 62.2, 275.7, 279.0, 297.9, 289.6, 263.4, 236.8, 2019-02-26 01:07:56
64.3, 62.3, 269.1, 269.5, 317.4, 283.3, 247.0, 257.2, 2019-02-26 01:17:57
64.3, 62.3, 294.6, 276.3, 274.6, 292.4, 278.3, 241.0, 2019-02-26 01:27:58
64.4, 62.4, 279.3, 269.0, 294.4, 291.7, 268.8, 244.0, 2019-02-26 01:38:00
64.2, 62.3, 294.3, 270.9, 284.1, 301.7, 264.8, 230.9, 2019-02-26 01:48:01
64.4, 62.5, 273.5, 308.2, 294.6, 266.3, 267.1, 261.9, 2019-02-26 01:58:02
64.3, 62.5, 292.6, 294.3, 278.4, 275.1, 280.7, 256.0, 2019-02-26 02:08:15
64.3, 62.3, 289.6, 300.5, 280.4, 276.6, 274.7, 247.8, 2019-02-26 02:18:16
64.4, 62.4, 279.5, 353.0, 294.6, 247.7, 263.4, 287.2, 2019-02-26 02:28:17
64.5, 62.7, 288.6, 304.4, 281.0, 265.8, 272.0, 265.8, 2019-02-26 02:38:19
64.3, 62.5, 268.4, 267.6, 312.9, 295.8, 259.0, 245.0, 2019-02-26 02:48:20
64.2, 62.2, 286.0, 306.4, 294.3, 270.7, 260.7, 252.5, 2019-02-26 02:58:21
64.3, 62.4, 293.7, 283.5, 283.8, 280.1, 266.0, 250.3, 2019-02-26 03:08:34
64.3, 62.5, 317.9, 294.4, 267.9, 270.9, 282.7, 265.8, 2019-02-26 03:18:35
64.3, 62.5, 286.7, 259.9, 287.9, 338.2, 265.9, 218.6, 2019-02-26 03:28:36
64.4, 62.4, 287.7, 275.4, 286.0, 282.1, 273.8, 255.7, 2019-02-26 03:38:38
64.4, 62.4, 286.9, 280.7, 289.9, 278.9, 268.9, 252.7, 2019-02-26 03:48:39
64.3, 62.3, 296.7, 293.3, 272.3, 274.7, 289.1, 251.5, 2019-02-26 03:58:40
64.3, 62.3, 310.7, 321.1, 258.4, 265.9, 308.9, 255.1, 2019-02-26 04:08:53
64.3, 62.5, 298.9, 306.6, 275.4, 266.0, 274.2, 260.0, 2019-02-26 04:18:54
64.2, 62.2, 288.6, 293.1, 294.4, 282.4, 259.2, 246.5, 2019-02-26 04:28:55
64.3, 62.4, 296.5, 315.9, 277.0, 262.6, 283.9, 265.5, 2019-02-26 04:38:57
64.4, 62.4, 323.3, 278.3, 261.2, 284.1, 315.4, 253.8, 2019-02-26 04:48:58
64.4, 62.3, 263.8, 339.6, 302.5, 255.3, 271.5, 265.9, 2019-02-26 04:58:59
64.4, 62.5, 306.4, 260.4, 276.8, 318.2, 279.6, 236.4, 2019-02-26 05:09:12
64.3, 62.2, 313.9, 281.6, 264.1, 281.6, 299.1, 254.7, 2019-02-26 05:19:13
64.3, 62.3, 285.6, 301.5, 282.2, 272.3, 282.4, 256.0, 2019-02-26 05:29:14
64.3, 62.4, 269.1, 274.6, 340.7, 302.7, 240.7, 231.5, 2019-02-26 05:39:15
64.3, 62.3, 282.7, 268.4, 289.6, 294.3, 282.4, 244.6, 2019-02-26 05:49:17
64.4, 62.4, 299.9, 309.1, 276.4, 259.0, 278.1, 282.2, 2019-02-26 05:59:18
64.3, 62.4, 295.9, 298.7, 277.1, 277.6, 282.2, 252.1, 2019-02-26 06:09:30
64.3, 62.2, 317.7, 268.0, 268.1, 306.9, 285.9, 227.1, 2019-02-26 06:19:31
64.4, 62.4, 304.4, 297.5, 275.8, 277.0, 278.4, 257.0, 2019-02-26 06:29:33
64.4, 62.3, 299.3, 273.5, 277.0, 311.5, 282.5, 233.1, 2019-02-26 06:39:34
64.3, 62.2, 295.4, 299.7, 289.8, 278.6, 263.3, 251.9, 2019-02-26 06:49:35
64.3, 62.2, 284.4, 314.4, 286.2, 263.4, 270.4, 270.2, 2019-02-26 06:59:36
64.3, 62.2, 285.2, 285.1, 301.7, 279.6, 257.9, 252.4, 2019-02-26 07:09:49
64.4, 62.3, 291.5, 296.5, 282.7, 279.5, 284.9, 254.9, 2019-02-26 07:19:50
64.3, 62.1, 283.8, 271.5, 313.4, 325.3, 259.7, 222.7, 2019-02-26 07:29:51
64.3, 62.2, 288.7, 295.4, 287.5, 278.1, 272.0, 260.1, 2019-02-26 07:39:53
64.3, 62.3, 317.1, 277.7, 273.9, 301.9, 281.6, 241.2, 2019-02-26 07:49:54
64.5, 62.6, 292.4, 335.8, 282.2, 257.9, 280.8, 280.5, 2019-02-26 07:59:55
64.4, 62.3, 278.0, 290.8, 303.2, 276.4, 264.7, 256.8, 2019-02-26 08:10:10
64.2, 62.0, 284.1, 285.7, 295.6, 278.3, 274.3, 253.8, 2019-02-26 08:20:11
64.2, 62.2, 301.3, 289.9, 281.7, 288.7, 274.7, 241.9, 2019-02-26 08:30:13
64.3, 62.5, 286.0, 312.9, 290.6, 271.9, 275.6, 258.4, 2019-02-26 08:40:14
64.4, 62.3, 270.3, 311.2, 303.0, 264.9, 276.6, 264.8, 2019-02-26 08:50:15
64.5, 62.5, 306.6, 280.2, 273.8, 295.0, 297.1, 245.7, 2019-02-26 09:00:27
64.4, 62.3, 307.5, 275.4, 282.5, 289.2, 275.1, 256.3, 2019-02-26 09:10:29
64.4, 62.3, 283.6, 275.8, 312.4, 296.7, 246.3, 246.2, 2019-02-26 09:20:30
64.5, 62.2, 274.3, 267.0, 314.1, 332.3, 258.9, 223.5, 2019-02-26 09:30:31
64.4, 62.1, 290.8, 279.6, 293.0, 288.2, 270.9, 248.8, 2019-02-26 09:40:32
64.3, 62.1, 270.7, 266.4, 320.0, 303.2, 257.8, 240.9, 2019-02-26 09:50:34
64.1, 62.2, 297.1, 288.9, 280.1, 289.1, 276.3, 244.7, 2019-02-26 10:00:46
64.2, 62.4, 293.5, 297.9, 284.1, 280.4, 275.6, 249.1, 2019-02-26 10:10:47
64.3, 62.4, 289.2, 276.0, 291.7, 315.4, 269.4, 228.9, 2019-02-26 10:20:49
64.2, 62.2, 274.4, 299.1, 308.9, 270.2, 265.2, 263.4, 2019-02-26 10:30:50
64.1, 62.2, 278.4, 259.3, 311.0, 326.5, 257.1, 239.9, 2019-02-26 10:40:51
64.1, 62.1, 289.9, 277.1, 291.9, 287.0, 273.2, 250.5, 2019-02-26 10:50:52
64.0, 61.7, 284.7, 287.4, 304.7, 274.3, 256.2, 265.3, 2019-02-26 11:01:06
64.1, 62.1, 286.2, 294.6, 300.7, 274.6, 265.3, 263.2, 2019-02-26 11:11:08
64.2, 62.4, 305.5, 276.0, 282.5, 293.1, 273.8, 245.8, 2019-02-26 11:21:09
64.0, 62.1, 299.3, 295.4, 284.9, 274.7, 269.1, 265.5, 2019-02-26 11:31:10
64.0, 62.0, 286.9, 313.4, 293.3, 262.1, 273.2, 292.6, 2019-02-26 11:41:11
64.1, 62.2, 280.8, 298.3, 297.3, 284.3, 272.1, 253.7, 2019-02-26 11:51:12
64.1, 61.9, 290.3, 280.5, 291.7, 287.9, 265.8, 255.9, 2019-02-26 12:01:25
64.0, 62.2, 306.0, 311.9, 273.2, 274.6, 290.6, 251.8, 2019-02-26 12:11:26
64.1, 62.3, 299.1, 283.9, 283.3, 296.1, 280.7, 240.9, 2019-02-26 12:21:27
64.0, 62.1, 277.7, 297.7, 304.9, 281.4, 262.9, 249.0, 2019-02-26 12:31:29
64.1, 62.3, 283.6, 296.7, 298.1, 278.6, 260.2, 261.7, 2019-02-26 12:41:30
64.1, 62.3, 305.5, 274.2, 282.8, 308.0, 281.4, 236.1, 2019-02-26 12:51:31
64.1, 62.3, 291.0, 281.6, 308.0, 289.6, 253.7, 255.4, 2019-02-26 13:01:46
64.2, 62.2, 295.8, 285.2, 287.4, 299.1, 272.1, 237.2, 2019-02-26 13:11:47
