s1, s2, s3, s4, s5, s6, s7, s8, Time
64, 58, 376, 358, 342, 355, 341, 300, 2019-01-25 14:01:48
63, 58, 345, 372, 366, 343, 342, 309, 2019-01-25 14:11:49
64, 58, 369, 341, 349, 377, 346, 291, 2019-01-25 14:21:50
65, 59, 374, 354, 341, 355, 359, 300, 2019-01-25 14:31:51
64, 59, 343, 357, 372, 348, 336, 306, 2019-01-25 14:41:52
64, 58, 373, 392, 331, 325, 394, 344, 2019-01-25 14:51:54
64, 58, 360, 355, 362, 352, 331, 303, 2019-01-25 15:02:07
63, 58, 356, 384, 364, 329, 340, 357, 2019-01-25 15:12:08
65, 59, 372, 334, 351, 375, 351, 301, 2019-01-25 15:22:09
64, 59, 380, 345, 338, 365, 370, 301, 2019-01-25 15:32:11
64, 58, 357, 377, 353, 333, 344, 324, 2019-01-25 15:42:12
63, 58, 317, 374, 445, 332, 307, 346, 2019-01-25 15:52:13
63, 58, 357, 349, 381, 353, 325, 325, 2019-01-25 16:02:25
64, 59, 359, 368, 363, 347, 332, 317, 2019-01-25 16:12:27
64, 58, 339, 339, 405, 362, 315, 308, 2019-01-25 16:22:28
63, 58, 373, 338, 357, 379, 332, 297, 2019-01-25 16:32:29
62, 58, 373, 332, 355, 393, 340, 296, 2019-01-25 16:42:30
64, 58, 361, 349, 378, 358, 324, 313, 2019-01-25 16:52:31
63, 58, 342, 378, 376, 333, 328, 333, 2019-01-25 17:02:44
63, 58, 362, 344, 360, 368, 338, 301, 2019-01-25 17:12:45
62, 58, 354, 372, 365, 347, 341, 307, 2019-01-25 17:22:47
63, 58, 382, 366, 343, 341, 377, 333, 2019-01-25 17:32:48
63, 59, 396, 342, 336, 367, 378, 315, 2019-01-25 17:42:49
63, 58, 367, 390, 345, 336, 371, 317, 2019-01-25 17:52:50
62, 58, 351, 378, 399, 342, 311, 323, 2019-01-25 18:03:03
62, 57, 339, 366, 416, 342, 323, 333, 2019-01-25 18:13:04
63, 58, 360, 377, 357, 358, 347, 301, 2019-01-25 18:23:05
63, 58, 391, 356, 340, 373, 350, 288, 2019-01-25 18:33:06
62, 58, 377, 364, 361, 358, 339, 309, 2019-01-25 18:43:08
62, 57, 358, 337, 377, 388, 331, 298, 2019-01-25 18:53:09
63, 58, 396, 353, 341, 372, 355, 299, 2019-01-25 19:03:22
63, 58, 369, 353, 349, 357, 363, 319, 2019-01-25 19:13:23
62, 58, 356, 369, 370, 349, 336, 319, 2019-01-25 19:23:24
62, 58, 361, 387, 367, 323, 337, 380, 2019-01-25 19:33:25
63, 58, 363, 394, 367, 328, 330, 344, 2019-01-25 19:43:27
63, 58, 413, 369, 324, 340, 387, 337, 2019-01-25 19:53:28
