s1, s2, s3, s4, s5, s6, s7, s8, Time
64.3, 62.3, 232.3, 253.7, 226.7, 207.5, 221.2, 215.1, 2019-03-28 00:16:31
64.2, 62.2, 275.0, 215.7, 199.6, 235.5, 268.0, 198.0, 2019-03-28 00:26:32
64.1, 62.0, 236.7, 221.8, 225.0, 227.7, 220.6, 198.2, 2019-03-28 00:36:33
64.0, 62.1, 228.2, 213.8, 225.8, 238.6, 229.8, 199.8, 2019-03-28 00:46:34
63.9, 61.9, 225.1, 237.9, 241.9, 223.7, 208.3, 189.8, 2019-03-28 00:56:36
63.9, 61.9, 225.0, 230.4, 241.5, 226.2, 206.3, 196.3, 2019-03-28 01:07:25
63.8, 61.8, 241.1, 249.0, 225.5, 212.5, 209.1, 209.7, 2019-03-28 01:17:26
63.7, 61.8, 228.1, 233.9, 242.3, 221.8, 202.8, 201.2, 2019-03-28 01:27:28
63.7, 61.7, 226.6, 222.2, 248.5, 233.9, 202.1, 192.3, 2019-03-28 01:37:29
63.6, 61.7, 211.4, 240.4, 265.3, 224.5, 196.3, 192.8, 2019-03-28 01:47:30
63.5, 61.5, 229.3, 224.6, 230.4, 246.6, 219.8, 182.9, 2019-03-28 01:57:31
63.4, 61.6, 230.4, 263.4, 225.4, 211.7, 225.2, 204.7, 2019-03-28 02:08:20
63.4, 61.6, 287.5, 240.9, 200.3, 217.8, 251.7, 205.8, 2019-03-28 02:18:21
63.3, 61.5, 225.7, 225.5, 241.2, 235.8, 209.4, 193.8, 2019-03-28 02:28:22
63.3, 61.4, 218.4, 236.8, 261.5, 224.0, 194.8, 202.1, 2019-03-28 02:38:23
63.3, 61.5, 249.6, 240.4, 216.8, 219.8, 229.1, 207.4, 2019-03-28 02:48:25
63.4, 61.7, 241.0, 238.4, 220.9, 219.7, 228.1, 204.3, 2019-03-28 02:58:26
63.6, 61.8, 230.5, 234.5, 240.6, 222.3, 204.9, 204.5, 2019-03-28 03:09:14
63.6, 61.6, 226.4, 226.4, 244.0, 240.6, 205.3, 185.6, 2019-03-28 03:19:15
63.7, 62.1, 227.9, 216.4, 238.6, 249.1, 210.9, 189.6, 2019-03-28 03:29:17
63.9, 62.1, 254.0, 227.3, 215.0, 236.8, 237.9, 188.9, 2019-03-28 03:39:18
63.9, 62.0, 228.7, 260.6, 236.7, 207.9, 209.8, 218.3, 2019-03-28 03:49:19
63.9, 61.9, 250.8, 263.4, 219.7, 205.1, 222.0, 226.6, 2019-03-28 03:59:20
63.8, 61.8, 229.0, 236.1, 234.4, 221.7, 218.2, 202.4, 2019-03-28 04:10:08
63.7, 61.6, 247.9, 234.3, 222.2, 219.9, 220.0, 211.4, 2019-03-28 04:20:10
63.8, 62.0, 221.9, 224.3, 242.7, 229.6, 212.9, 203.5, 2019-03-28 04:30:11
63.9, 62.1, 241.5, 226.9, 224.5, 226.3, 224.5, 203.4, 2019-03-28 04:40:12
63.9, 61.9, 244.8, 223.0, 224.7, 234.8, 219.4, 191.6, 2019-03-28 04:50:13
63.8, 61.9, 252.9, 240.3, 220.9, 214.8, 223.6, 213.9, 2019-03-28 05:01:01
63.7, 61.7, 230.4, 212.1, 230.7, 253.6, 225.1, 184.1, 2019-03-28 05:11:02
63.7, 61.8, 224.6, 242.6, 251.7, 219.2, 201.4, 206.4, 2019-03-28 05:21:04
63.8, 62.1, 251.2, 218.3, 219.5, 234.1, 228.3, 198.0, 2019-03-28 05:31:05
63.9, 61.8, 221.6, 222.2, 249.5, 246.6, 207.7, 184.4, 2019-03-28 05:41:06
63.8, 61.8, 239.2, 208.4, 230.3, 270.4, 216.5, 176.8, 2019-03-28 05:51:07
63.9, 62.1, 242.9, 222.7, 222.7, 240.4, 228.3, 188.7, 2019-03-28 06:01:56
64.0, 62.3, 242.8, 215.5, 230.6, 244.5, 213.9, 193.9, 2019-03-28 06:11:57
64.0, 62.0, 248.9, 230.4, 219.4, 222.5, 233.3, 213.5, 2019-03-28 06:21:58
63.9, 61.8, 249.5, 236.1, 214.8, 227.7, 234.7, 197.5, 2019-03-28 06:31:59
63.8, 61.8, 244.6, 226.2, 220.2, 237.2, 227.1, 194.0, 2019-03-28 06:42:00
63.8, 61.9, 238.7, 240.5, 223.2, 222.8, 230.4, 197.5, 2019-03-28 06:52:02
64.4, 62.8, 241.2, 227.3, 225.4, 231.1, 221.5, 201.3, 2019-03-28 07:02:50
65.1, 63.3, 220.8, 234.1, 255.6, 225.9, 203.0, 193.7, 2019-03-28 07:12:51
65.5, 63.4, 221.8, 230.7, 246.3, 229.2, 205.7, 192.9, 2019-03-28 07:22:52
65.7, 64.0, 251.5, 273.3, 220.3, 200.7, 217.6, 229.0, 2019-03-28 07:32:53
65.8, 64.0, 235.4, 249.0, 216.1, 226.0, 240.0, 188.7, 2019-03-28 07:42:55
66.1, 64.3, 234.3, 224.3, 236.1, 231.1, 203.0, 195.4, 2019-03-28 07:52:56
66.4, 64.5, 239.7, 217.2, 238.8, 229.5, 193.7, 198.5, 2019-03-28 08:03:44
66.6, 64.3, 225.6, 231.5, 234.1, 228.1, 210.4, 189.0, 2019-03-28 08:13:45
66.6, 64.5, 229.6, 245.4, 235.8, 212.4, 204.2, 204.9, 2019-03-28 08:23:47
66.5, 64.0, 220.4, 220.6, 237.6, 224.6, 214.5, 202.8, 2019-03-28 08:33:48
66.3, 64.0, 239.9, 257.7, 218.7, 205.9, 215.0, 225.1, 2019-03-28 08:43:49
66.4, 64.3, 260.6, 235.2, 208.2, 214.9, 235.2, 204.7, 2019-03-28 08:53:50
66.4, 63.9, 227.7, 217.9, 230.6, 228.4, 213.1, 202.8, 2019-03-28 09:04:39
66.3, 64.3, 240.4, 220.6, 219.1, 234.6, 222.8, 187.0, 2019-03-28 09:14:40
66.3, 64.2, 209.1, 257.1, 260.9, 198.2, 194.7, 233.8, 2019-03-28 09:24:41
66.3, 64.1, 230.1, 237.4, 231.8, 223.3, 215.2, 195.1, 2019-03-28 09:34:42
66.2, 64.0, 255.9, 248.7, 255.6, 245.1, 249.0, 236.7, 2019-03-28 09:44:44
66.1, 64.0, 273.6, 254.9, 239.2, 247.9, 261.7, 226.4, 2019-03-28 09:54:45
66.0, 63.8, 247.9, 245.7, 272.9, 260.1, 224.4, 212.2, 2019-03-28 10:05:33
66.0, 64.0, 291.9, 246.0, 236.8, 257.1, 256.7, 215.0, 2019-03-28 10:15:35
